iter	Passed	Remaining
248	2583	7792
249	2590	7770
250	2596	7748
251	2602	7726
252	2609	7704
253	2615	7682
254	2622	7661
255	2628	7639
256	2635	7618
257	2641	7597
258	2648	7576
259	2655	7557
260	2661	7536
261	2668	7515
262	2674	7495
263	2681	7476
264	2688	7455
265	2694	7436
266	2701	7416
267	2708	7397
268	2710	7366
269	2717	7346
270	2723	7327
271	2730	7307
272	2736	7288
273	2743	7268
274	2749	7248
275	2756	7229
276	2762	7210
277	2769	7191
278	2775	7172
279	2781	7153
280	2788	7134
281	2794	7115
282	2800	7095
283	2809	7082
284	2815	7064
285	2822	7046
286	2828	7027
287	2834	7008
288	2841	6990
289	2847	6972
290	2854	6954
291	2860	6936
292	2867	6918
293	2873	6899
294	2879	6881
295	2886	6864
296	2892	6846
297	2898	6828
298	2905	6810
299	2911	6793
300	2917	6775
301	2924	6758
302	2930	6740
303	2936	6723
304	2943	6706
305	2949	6689
306	2956	6673
307	2964	6661
308	2971	6644
309	2977	6627
310	2983	6610
311	2989	6593
312	2996	6576
313	3002	6559
314	3008	6543
315	3015	6526
316	3021	6509
317	3029	6497
318	3042	6494
319	3062	6507
320	3078	6512
321	3089	6504
322	3095	6488
323	3102	6472
324	3108	6456
325	3115	6440
326	3121	6425
327	3128	6409
328	3134	6393
329	3141	6377
330	3147	6361
331	3153	6345
332	3160	6330
333	3166	6314
334	3172	6298
335	3179	6283
336	3185	6267
337	3192	6251
338	3198	6236
339	3204	6220
340	3211	6205
341	3218	6191
342	3224	6176
343	3231	6161
344	3237	6146
345	3243	6131
346	3250	6116
347	3256	6101
348	3266	6093
349	3278	6088
350	3290	6083
351	3303	6081
352	3312	6071
353	3319	6058
354	3326	6043
355	3332	6028
356	3339	6014
357	3345	5999
358	3351	5984
359	3358	5970
360	3364	5955
361	3371	5941
362	3377	5926
363	3383	5912
364	3390	5898
365	3397	5884
366	3403	5870
367	3409	5856
368	3416	5842
369	3422	5827
370	3429	5813
371	3435	5799
372	3441	5785
373	3448	5772
374	3455	5759
375	3461	5745
376	3468	5731
377	3474	5717
378	3481	5703
379	3487	5689
380	3493	5676
381	3500	5662
382	3506	5649
383	3512	5635
384	3519	5621
385	3525	5608
386	3531	5594
387	3538	5580
388	3544	5567
389	3550	5553
390	3558	5541
391	3564	5528
392	3570	5515
393	3577	5501
394	3583	5488
395	3590	5475
396	3596	5462
397	3602	5449
398	3609	5436
399	3615	5423
400	3621	5410
401	3628	5397
402	3634	5384
403	3640	5371
404	3647	5357
405	3653	5345
406	3660	5332
407	3666	5320
408	3672	5307
409	3679	5294
410	3685	5281
411	3691	5268
412	3698	5256
413	3704	5243
414	3711	5231
415	3717	5218
416	3723	5206
417	3730	5193
418	3737	5182
419	3743	5169
420	3750	5157
421	3756	5145
422	3762	5132
423	3769	5120
424	3775	5108
425	3781	5095
426	3788	5083
427	3796	5074
428	3803	5062
429	3809	5050
430	3816	5038
431	3823	5026
432	3829	5014
433	3835	5002
434	3842	4990
435	3848	4978
436	3855	4966
437	3861	4954
438	3867	4942
439	3874	4930
440	3880	4918
441	3886	4907
442	3893	4895
443	3899	4883
444	3905	4871
445	3912	4859
446	3918	4848
447	3925	4836
448	3932	4825
449	3938	4813
450	3948	4806
451	3954	4794
452	3961	4783
453	3967	4771
454	3974	4760
455	3980	4748
456	3987	4737
457	3994	4726
458	4000	4715
459	4007	4704
460	4013	4693
461	4020	4681
462	4026	4670
463	4032	4658
464	4039	4647
465	4045	4636
466	4052	4624
467	4058	4613
468	4064	4602
469	4070	4590
470	4077	4579
471	4083	4568
472	4089	4556
473	4096	4545
474	4102	4534
475	4109	4524
476	4116	4513
477	4122	4502
478	4129	4491
479	4135	4480
480	4142	4469
481	4148	4458
482	4154	4447
483	4160	4435
484	4167	4424
485	4173	4414
486	4179	4403
487	4186	4392
488	4192	4381
489	4198	4370
490	4205	4359
491	4211	4348
492	4218	4337
493	4224	4327
494	4231	4316
495	4237	4305
496	4243	4294
497	4249	4283
498	4256	4273
499	4263	4263
500	4270	4253
501	4277	4242
502	4284	4232
503	4293	4225
504	4306	4221
505	4319	4217
506	4330	4210
507	4337	4200
508	4343	4189
509	4349	4178
510	4355	4168
511	4361	4157
512	4368	4147
513	4374	4136
514	4381	4125
515	4387	4115
516	4393	4104
517	4400	4094
518	4406	4084
519	4413	4073
520	4419	4063
521	4425	4052
522	4432	4042
523	4438	4032
524	4445	4021
525	4451	4011
526	4458	4001
527	4464	3991
528	4471	3981
529	4477	3970
530	4484	3960
531	4490	3950
532	4496	3939
533	4502	3929
534	4509	3919
535	4515	3908
536	4521	3898
537	4528	3888
538	4534	3878
539	4542	3869
540	4548	3859
541	4554	3848
542	4561	3839
543	4567	3829
544	4574	3819
545	4580	3808
546	4587	3799
547	4593	3788
548	4599	3778
549	4606	3768
550	4612	3758
551	4618	3748
552	4624	3738
553	4631	3728
554	4637	3718
555	4643	3708
556	4650	3698
557	4657	3688
558	4663	3678
559	4669	3669
560	4676	3659
561	4683	3649
562	4689	3640
563	4702	3635
564	4716	3631
565	4729	3626
566	4742	3621
567	4753	3615
568	4765	3609
569	4773	3601
570	4785	3595
571	4793	3586
572	4803	3579
573	4815	3574
574	4825	3566
575	4833	3558
576	4844	3551
577	4858	3547
578	4871	3542
579	4881	3534
580	4894	3529
581	4908	3525
582	4921	3520
583	4936	3516
584	4947	3509
585	4960	3504
586	4972	3498
587	4986	3494
588	5000	3488
589	5012	3483
590	5025	3477
591	5038	3472
592	5050	3466
593	5063	3461
594	5076	3455
595	5089	3450
596	5103	3445
597	5118	3440
598	5132	3435
599	5145	3430
600	5158	3424
601	5172	3419
602	5184	3413
603	5197	3407
604	5211	3402
605	5225	3397
606	5239	3392
607	5254	3388
608	5269	3383
609	5284	3378
610	5296	3372
611	5308	3365
612	5321	3359
613	5337	3355
614	5350	3349
615	5364	3344
616	5381	3340
617	5397	3336
618	5411	3331
619	5424	3324
620	5435	3317
621	5444	3308
622	5454	3300
623	5464	3292
624	5477	3286
625	5488	3279
626	5497	3270
627	5508	3262
628	5518	3255
629	5529	3247
630	5542	3240
631	5553	3233
632	5566	3227
633	5579	3221
634	5591	3214
635	5603	3207
636	5615	3200
637	5628	3193
638	5640	3186
639	5652	3179
640	5664	3172
641	5677	3165
642	5689	3158
643	5702	3152
644	5715	3145
645	5729	3139
646	5742	3132
647	5754	3126
648	5767	3119
649	5781	3113
650	5794	3106
651	5806	3099
652	5818	3091
653	5835	3087
654	5847	3080
655	5860	3073
656	5873	3066
657	5886	3059
658	5899	3052
659	5911	3045
660	5931	3041
661	5952	3039
662	5970	3034
663	5983	3027
664	5996	3020
665	6010	3014
666	6025	3008
667	6038	3001
668	6052	2994
669	6065	2987
670	6083	2982
671	6104	2979
672	6120	2973
673	6136	2968
674	6151	2961
675	6164	2954
676	6178	2947
677	6192	2940
678	6207	2934
679	6231	2932
680	6249	2927
681	6265	2921
682	6279	2914
683	6291	2906
684	6304	2899
685	6318	2892
686	6333	2885
687	6346	2878
688	6359	2870
689	6373	2863
690	6387	2856
691	6402	2849
692	6424	2846
693	6437	2838
694	6451	2831
695	6464	2823
696	6477	2815
697	6496	2810
698	6521	2808
699	6542	2803
700	6559	2797
701	6574	2790
702	6586	2782
703	6599	2774
704	6617	2768
705	6637	2763
706	6660	2760
707	6680	2755
708	6701	2750
709	6723	2746
710	6743	2741
711	6762	2735
712	6779	2728
713	6792	2720
714	6805	2712
715	6817	2704
716	6829	2695
717	6843	2687
718	6856	2679
719	6869	2671
720	6881	2662
721	6904	2658
722	6926	2653
723	6948	2648
724	6971	2644
725	6992	2638
726	7012	2633
727	7032	2627
728	7058	2624
729	7079	2618
730	7101	2613
731	7121	2607
732	7142	2601
733	7164	2596
734	7185	2590
735	7206	2585
736	7228	2579
737	7259	2577
738	7283	2572
739	7302	2565
740	7325	2560
741	7346	2554
742	7370	2549
743	7396	2544
744	7418	2539
745	7435	2531
746	7454	2524
747	7470	2516
748	7487	2509
749	7501	2500
750	7519	2493
751	7532	2484
752	7546	2475
753	7565	2468
754	7588	2462
755	7607	2455
756	7619	2445
757	7631	2436
758	7644	2427
759	7656	2417
760	7668	2408
761	7686	2400
762	7709	2394
763	7730	2387
764	7756	2382
765	7777	2375
766	7797	2368
767	7816	2361
768	7834	2353
769	7854	2346
770	7877	2339
771	7898	2332
772	7917	2325
773	7937	2317
774	7958	2310
775	7978	2303
776	7996	2295
777	8017	2287
778	8035	2279
779	8054	2271
780	8074	2264
781	8096	2256
782	8115	2249
783	8136	2241
784	8156	2234
785	8177	2226
786	8199	2219
787	8218	2211
788	8242	2204
789	8269	2198
790	8289	2190
791	8308	2182
792	8326	2173
793	8345	2165
794	8363	2156
795	8385	2148
796	8406	2141
797	8427	2133
798	8447	2125
799	8462	2115
800	8476	2105
801	8490	2096
802	8511	2088
803	8531	2079
804	8553	2071
805	8573	2063
806	8595	2055
807	8622	2048
808	8648	2041
809	8667	2033
810	8690	2025
811	8712	2017
812	8733	2008
813	8754	2000
814	8778	1992
815	8800	1984
816	8812	1974
817	8826	1963
818	8842	1954
819	8857	1944
820	8871	1934
821	8885	1924
822	8902	1914
823	8917	1904
824	8930	1894
825	8944	1884
826	8966	1875
827	8988	1867
828	9009	1858
829	9031	1849
830	9052	1840
831	9074	1832
832	9097	1823
833	9118	1814
834	9139	1805
835	9159	1796
836	9181	1788
837	9205	1779
838	9224	1770
839	9237	1759
840	9247	1748
841	9258	1737
842	9267	1725
843	9277	1714
844	9286	1703
845	9297	1692
846	9309	1681
847	9322	1671
848	9335	1660
849	9348	1649
850	9361	1639
851	9374	1628
852	9387	1617
853	9399	1606
854	9410	1595
855	9418	1584
856	9429	1573
857	9439	1562
858	9449	1551
859	9459	1539
860	9466	1528
861	9473	1516
862	9479	1504
863	9487	1493
864	9493	1481
865	9500	1470
866	9506	1458
867	9512	1446
868	9518	1434
869	9525	1423
870	9531	1411
871	9537	1400
872	9544	1388
873	9550	1376
874	9556	1365
875	9563	1353
876	9569	1342
877	9576	1330
878	9582	1319
879	9589	1307
880	9595	1296
881	9601	1284
882	9608	1273
883	9614	1261
884	9621	1250
885	9627	1238
886	9634	1227
887	9643	1216
888	9657	1205
889	9670	1195
890	9680	1184
891	9687	1172
892	9694	1161
893	9700	1150
894	9707	1138
895	9713	1127
896	9720	1116
897	9726	1104
898	9733	1093
899	9739	1082
900	9746	1070
901	9753	1059
902	9761	1048
903	9767	1037
904	9773	1025
905	9780	1014
906	9787	1003
907	9793	992
908	9800	981
909	9806	969
910	9813	958
911	9819	947
912	9826	936
913	9832	925
914	9839	914
915	9846	902
916	9853	891
917	9860	880
918	9866	869
919	9873	858
920	9879	847
921	9886	836
922	9893	825
923	9899	814
924	9906	803
925	9912	792
926	9919	781
927	9925	770
928	9932	759
929	9940	748
930	9948	737
931	9954	726
932	9961	715
933	9967	704
934	9974	693
935	9980	682
936	9987	671
937	9993	660
938	9999	649
939	10005	638
940	10012	627
941	10018	616
942	10024	605
943	10031	595
944	10037	584
945	10044	573
946	10050	562
947	10057	551
948	10063	540
949	10069	529
950	10075	519
951	10082	508
952	10089	497
953	10104	487
954	10111	476
955	10118	465
956	10124	454
957	10131	444
958	10137	433
959	10143	422
960	10150	411
961	10157	401
962	10164	390
963	10171	379
964	10177	369
965	10184	358
966	10191	347
967	10198	337
968	10205	326
969	10212	315
970	10218	305
971	10225	294
972	10231	283
973	10237	273
974	10244	262
975	10250	252
976	10257	241
977	10263	230
978	10270	220
979	10276	209
980	10283	199
981	10289	188
982	10296	178
983	10302	167
984	10309	156
985	10316	146
986	10322	135
987	10329	125
988	10335	114
989	10342	104
990	10348	93
991	10355	83
992	10361	73
993	10368	62
994	10375	52
995	10382	41
996	10389	31
997	10395	20
998	10402	10
999	10409	0
