iter	R2	RMSE
175	0.7733490524	1.186382008
176	0.7737660031	1.185290262
177	0.7766342847	1.177752511
178	0.7785970527	1.172566497
179	0.7788741754	1.171832436
180	0.7795745013	1.169975314
181	0.7825022039	1.162179505
182	0.7841155296	1.157861153
183	0.7861581661	1.152370461
184	0.7880345216	1.147303583
185	0.790505073	1.140597821
186	0.7922778821	1.135761527
187	0.793951477	1.131176919
188	0.7961480847	1.125131232
189	0.7974605442	1.121503418
190	0.7996368666	1.115461768
191	0.8014598989	1.110375579
192	0.8026243467	1.107114586
193	0.8034890997	1.104686648
194	0.8038183791	1.103760737
195	0.8065255412	1.096118739
196	0.8084803526	1.090567243
197	0.810439633	1.084974554
198	0.8130118991	1.077588052
199	0.8132401333	1.07693021
200	0.8152106446	1.071233776
201	0.8169677405	1.066128622
202	0.8184664522	1.061754792
203	0.8203159737	1.056332198
204	0.8224908742	1.049919797
205	0.8237262514	1.046259953
206	0.8252222009	1.041810944
207	0.8274367117	1.035189805
208	0.8288099901	1.031062498
209	0.8306500152	1.025506372
210	0.8319350757	1.021608092
211	0.8334212218	1.01708118
212	0.8344065929	1.014068525
213	0.8348638136	1.012667583
214	0.8365516506	1.007479114
215	0.8380253849	1.002926855
216	0.8396686478	0.9978264455
217	0.8413159645	0.9926871506
218	0.8432985878	0.986466264
219	0.8435514577	0.9856700094
220	0.8448897523	0.9814451379
221	0.8466679402	0.9758032654
222	0.8468779718	0.9751347173
223	0.8484010448	0.9702728658
224	0.8501184024	0.9647614444
225	0.8515527886	0.9601339004
226	0.853178476	0.9548620784
227	0.8536646161	0.953279948
228	0.855638443	0.9468290211
229	0.8568112212	0.942975208
230	0.8583457237	0.9379088353
231	0.8600924272	0.9321083389
232	0.8608904102	0.9294463308
233	0.8622831736	0.9247818237
234	0.8632297593	0.9215981362
235	0.8642255892	0.9182369093
236	0.865697932	0.9132446407
237	0.8672887774	0.9078197093
238	0.8684488952	0.903843069
239	0.8694649446	0.9003458378
240	0.8703743937	0.8972039618
241	0.8711022199	0.8946815907
242	0.8725489473	0.8896465433
243	0.8732558271	0.8871759965
244	0.8742268656	0.8837709547
245	0.8757242104	0.878494502
246	0.8766722876	0.8751371497
247	0.8784494039	0.8688090354
248	0.8791590591	0.8662691159
249	0.880548899	0.8612730557
250	0.881376818	0.8582831115
251	0.8820823982	0.855726736
252	0.8833318381	0.8511810768
253	0.8835490343	0.8503884041
254	0.8843910861	0.8473082651
255	0.8848470428	0.8456357403
256	0.8856360387	0.842733731
257	0.8867863057	0.8384849337
258	0.8882489403	0.833051033
259	0.8895030768	0.8283633483
260	0.8902502149	0.8255580592
261	0.8906869801	0.8239137075
262	0.8915430558	0.8206811611
263	0.892275338	0.817905921
264	0.8935048715	0.8132248727
265	0.8939074857	0.811686183
266	0.8953085342	0.8063088421
267	0.8959599093	0.80379656
268	0.8960934612	0.8032804945
269	0.8971558641	0.799163332
270	0.8979706045	0.7959915161
271	0.8981602116	0.7952515537
272	0.8990478857	0.7917781116
273	0.8998608847	0.7885834481
274	0.9007971612	0.7848882584
275	0.9012869327	0.7829483363
276	0.9018712367	0.7806276767
277	0.9027256185	0.7772218855
278	0.9030602335	0.7758839477
279	0.9035932389	0.7737479803
280	0.9047635766	0.7690371518
281	0.9049203278	0.7684040055
282	0.9056744445	0.7653506724
283	0.9069755671	0.7600537356
284	0.9076588879	0.7572570629
285	0.9086878369	0.7530262187
286	0.9088386638	0.7524040479
287	0.9096645516	0.7489880428
288	0.910739879	0.7445168269
289	0.9119817279	0.7393195686
290	0.9124454258	0.7373695551
291	0.9129961246	0.7350469519
292	0.9137243963	0.7319641078
293	0.9147990184	0.7273912649
294	0.9153641799	0.7249747577
295	0.9158590258	0.7228522716
296	0.9166581406	0.7194114985
297	0.9174770645	0.7158682749
298	0.9179710313	0.7137225327
299	0.9183713375	0.7119788987
300	0.919083974	0.7088642183
301	0.9196118971	0.706548001
302	0.9203568207	0.7032667367
303	0.9214967478	0.6982156944
304	0.9219832698	0.6960487444
305	0.9228315436	0.6922543427
306	0.9233628624	0.6898670782
307	0.923865733	0.6875999996
308	0.9240107774	0.6869447092
309	0.9245377045	0.684558848
310	0.9254943219	0.6802060151
311	0.9261880615	0.6770318312
312	0.9271940102	0.6724025277
313	0.9276950566	0.6700848168
314	0.928023631	0.6685605542
315	0.9286802816	0.6655038805
316	0.9291459405	0.6633277269
317	0.9297567715	0.6604622723
318	0.9301273071	0.6587179876
319	0.9302423751	0.6581753679
320	0.9312238755	0.6535286511
321	0.9317826424	0.6508684626
322	0.9319896976	0.649879945
323	0.9327423532	0.6462738988
324	0.9331663627	0.6442335396
325	0.9337674172	0.6413301062
326	0.9342601377	0.6389401469
327	0.9348975005	0.6358352685
328	0.9352979421	0.6338767596
329	0.9357433139	0.6316913708
330	0.9367907062	0.6265218928
331	0.9372732424	0.6241258947
332	0.9380534546	0.620232227
333	0.9382354533	0.619320437
334	0.9387493265	0.616738722
335	0.9391422542	0.6147573264
336	0.9397501513	0.6116792703
337	0.9400341671	0.6102358492
338	0.940240201	0.6091866062
339	0.9407756688	0.6064512072
340	0.9413491423	0.6035079092
341	0.9420696446	0.5997895276
342	0.9423345793	0.5984164377
343	0.942644706	0.5968051159
344	0.943131962	0.5942646609
345	0.9436951903	0.5913145012
346	0.9439580878	0.5899324083
347	0.9446797628	0.5861216978
348	0.9452870405	0.5828957459
349	0.9458354543	0.579967069
350	0.9464209917	0.5768237291
351	0.9468557356	0.5744787681
352	0.9474004408	0.5715271083
353	0.9477237071	0.5697681563
354	0.9479987594	0.5682672587
355	0.9480942664	0.5677451707
356	0.948463694	0.5657211625
357	0.9488490838	0.5636019549
358	0.9492009515	0.5616600974
359	0.9494043345	0.5605346171
360	0.9495141153	0.5599261723
361	0.9501989906	0.5561153143
362	0.9505378021	0.5542203745
363	0.9511870985	0.5505706978
364	0.9512715159	0.5500944111
365	0.9515017508	0.5487933154
366	0.9520928493	0.5454387056
367	0.9522440244	0.5445774361
368	0.9527120293	0.541902458
369	0.9531747925	0.5392443924
370	0.9538348867	0.5354300418
371	0.9540500077	0.5341810825
372	0.9546224853	0.5308430495
373	0.9548848823	0.5293060152
374	0.9549435152	0.5289619528
375	0.9552336891	0.5272558844
376	0.9554513395	0.525972584
377	0.9558993235	0.5233212956
378	0.9564768998	0.5198830924
379	0.9567688267	0.518136627
380	0.9573190764	0.5148286255
381	0.9574401033	0.5140981781
382	0.9576629628	0.5127504065
383	0.9577286706	0.5123523536
384	0.9579031771	0.5112937013
385	0.9583215341	0.5087467464
386	0.9584721495	0.5078266734
387	0.9585243274	0.5075075427
388	0.9588951082	0.5052339628
389	0.9593789143	0.5022518505
390	0.9594369052	0.5018932135
391	0.9599710811	0.4985775424
392	0.9604357542	0.4956752424
393	0.960482585	0.495381799
394	0.9605353358	0.4950510521
395	0.9608281685	0.4932109625
396	0.9610561698	0.4917734901
397	0.9611473312	0.4911975705
398	0.9612371784	0.4906292919
399	0.9613627273	0.4898340979
400	0.9618706863	0.4866035537
401	0.961910103	0.4863519722
402	0.9620135405	0.4856911509
403	0.9621595001	0.4847571402
404	0.9623413261	0.4835910932
405	0.9627205486	0.481150054
406	0.9632485136	0.4777307941
407	0.9636453626	0.475144483
408	0.9638557381	0.4737677152
409	0.9641322188	0.4719522253
410	0.9644905079	0.4695891053
411	0.9648886467	0.4669491255
412	0.9650667608	0.4657632421
413	0.9652195095	0.4647438306
414	0.9652622015	0.4644585134
415	0.9657256701	0.4613497274
416	0.966121999	0.4586745787
417	0.9664481917	0.4564610743
418	0.9669529162	0.4530147608
419	0.9670550852	0.4523139443
420	0.9673981042	0.4499530598
421	0.967578607	0.4487057321
422	0.9679415649	0.4461870299
423	0.9681252877	0.4449066722
424	0.9683912627	0.4430465466
425	0.9685460045	0.4419607402
426	0.9687109096	0.4408006752
427	0.9688473058	0.4398388509
428	0.9691048078	0.4380172686
429	0.9693270108	0.4364392822
430	0.9696871002	0.4338699023
431	0.9699397154	0.4320582739
432	0.9702424556	0.429877117
433	0.9706531832	0.4269001259
434	0.9709209368	0.424948194
435	0.9711312746	0.4234085144
436	0.9715060856	0.4206509165
437	0.9716306421	0.4197305062
438	0.9718124019	0.418383759
439	0.9720529974	0.4165943736
440	0.9722072427	0.4154431476
441	0.9724735367	0.4134480901
442	0.972792275	0.4110473916
443	0.9730247528	0.4092875164
444	0.9730749594	0.4089064542
445	0.973326303	0.4069934209
446	0.9733664759	0.4066868217
447	0.9734438713	0.4060954883
448	0.9736456089	0.4045500655
449	0.9739485854	0.4022179397
450	0.974025564	0.4016232488
451	0.9742012704	0.4002625356
452	0.9745450176	0.3975870065
453	0.9746445474	0.3968089562
454	0.9746885803	0.3964642522
455	0.9749597256	0.3943349989
456	0.9751119469	0.393134579
457	0.9752163989	0.3923087431
458	0.9754340623	0.3905822071
459	0.9755114084	0.3899668461
460	0.9757186736	0.3883130496
461	0.9757658852	0.3879353561
462	0.975915292	0.3867376687
463	0.976083358	0.3853859552
464	0.976199368	0.3844501431
465	0.9765202494	0.3818497597
466	0.9765967181	0.3812274503
467	0.9767076493	0.3803228707
468	0.9767448159	0.3800193173
469	0.9770464799	0.3775464849
470	0.9770889833	0.3771967681
471	0.9773464981	0.3750709737
472	0.9775263233	0.3735793371
473	0.9776878	0.3722348058
474	0.9778948861	0.3705033681
475	0.9780935517	0.3688346953
476	0.9782316587	0.3676702172
477	0.9784179787	0.3660933506
478	0.9785477812	0.364990778
479	0.9786830943	0.3638378395
480	0.9789563746	0.361498137
481	0.9790161053	0.3609847298
482	0.9791618642	0.3597288039
483	0.9792785477	0.3587202363
484	0.9795363149	0.3564820812
485	0.979656338	0.3554351282
486	0.9799063251	0.3532445486
487	0.9799721164	0.3526657719
488	0.9800841974	0.3516775856
489	0.9802255984	0.3504269168
490	0.9804157016	0.3487384165
491	0.9806713294	0.3464549535
492	0.9807904696	0.3453855443
493	0.9810207343	0.3433092338
494	0.981198596	0.3416968093
495	0.9813885152	0.3399666327
496	0.981514385	0.3388150819
497	0.9815627045	0.338371978
498	0.9816961454	0.3371452618
499	0.9817941283	0.3362416601
500	0.9818596338	0.3356362091
501	0.9819838153	0.3344854224
502	0.9822222851	0.3322643528
503	0.982359427	0.3309802857
504	0.9825505986	0.3291819765
505	0.982647152	0.3282699758
506	0.9827787999	0.3270223904
507	0.9830294282	0.3246340123
508	0.9831312224	0.3236589258
509	0.9832715123	0.3223102542
510	0.9834837755	0.320258873
511	0.9834986163	0.320114955
512	0.9835681814	0.3194394857
513	0.9837557562	0.3176109973
514	0.9838179108	0.3170027848
515	0.9839977616	0.3152362481
516	0.9840316229	0.3149025461
517	0.9841262108	0.3139685061
518	0.9842551392	0.3126908662
519	0.9844154557	0.31109486
520	0.9844636256	0.3106137099
521	0.9845464699	0.3097844636
522	0.984624267	0.3090037121
523	0.9847655757	0.3075805049
524	0.9849473666	0.3057398338
525	0.9850469025	0.3047273011
526	0.9851682035	0.303488795
527	0.9852127192	0.3030330114
528	0.9852783384	0.3023599027
529	0.9853940674	0.3011691121
530	0.9854781819	0.3003006547
531	0.9855947005	0.2990934682
532	0.9857369314	0.2976132533
533	0.9857980942	0.2969744567
534	0.9858929211	0.2959813382
535	0.9860551009	0.2942750694
536	0.9862341418	0.2923798421
537	0.9863261282	0.2914013332
538	0.986417888	0.2904219488
539	0.9864987744	0.2895558736
540	0.9866341615	0.2881004167
541	0.9866926706	0.2874691438
542	0.9867662264	0.286673555
543	0.986893199	0.2852949832
544	0.9869953923	0.2841805892
545	0.9870847255	0.2832028387
546	0.9872047896	0.2818833977
547	0.9873257669	0.2805476453
548	0.987381367	0.2799316067
549	0.9874739159	0.2789031659
550	0.9875259427	0.2783233536
551	0.9876196599	0.2772758661
552	0.9876855761	0.2765367357
553	0.9877663485	0.2756283178
554	0.9879086347	0.2740207511
555	0.9880303693	0.2726378556
556	0.9881634104	0.2711184527
557	0.9882593349	0.270017637
558	0.9883711382	0.268728908
559	0.9885010478	0.2672236658
560	0.9885870767	0.2662221778
561	0.9887394721	0.2644387878
562	0.9887560284	0.2642443144
563	0.9888485598	0.2631547789
564	0.9889163225	0.2623540191
565	0.9890146266	0.261187984
566	0.9890999101	0.26017216
567	0.9892352406	0.2585520259
568	0.9893628347	0.2570151573
569	0.9894697307	0.2557204857
570	0.9894860677	0.2555220425
571	0.9895959566	0.2541832096
572	0.9897057088	0.2528389667
573	0.9897650496	0.2521091763
574	0.989853061	0.2510228795
575	0.9899686824	0.2495886153
576	0.9899765376	0.2494908748
577	0.9900319678	0.2488000697
578	0.9901470082	0.247360211
579	0.9902438315	0.2461418323
580	0.9903384006	0.2449459687
581	0.9903549107	0.2447365923
582	0.9904269122	0.2438213907
583	0.9905261601	0.2425542019
584	0.9906607726	0.2408248276
585	0.990674505	0.2406477074
586	0.9907179893	0.2400859876
587	0.9907401322	0.2397994456
588	0.9908416979	0.2384807148
589	0.9909211437	0.2374440842
590	0.9910332358	0.2359737296
591	0.9910796447	0.2353622774
592	0.9911367268	0.2346080183
593	0.9911492286	0.2344425004
594	0.991213417	0.2335908302
595	0.9912534359	0.2330582732
596	0.9913130644	0.2322624932
597	0.991407853	0.230991836
598	0.9914697322	0.2301585507
599	0.9914983193	0.2297725679
600	0.9915848322	0.2286004985
601	0.9916437208	0.2277992306
602	0.9916666626	0.2274863089
603	0.9917681357	0.2260970429
604	0.9918767172	0.2246009396
605	0.9919682551	0.2233318866
606	0.9920335872	0.222421715
607	0.9920904359	0.2216266886
608	0.9921574566	0.2206857273
609	0.9922421784	0.2194904741
610	0.9922493055	0.2193896281
611	0.9923230823	0.2183429751
612	0.9923874093	0.2174262738
613	0.9924701385	0.2162416146
614	0.9925581908	0.2149735592
615	0.9926059491	0.2142826459
616	0.9926944149	0.2129969007
617	0.9927521554	0.2121535086
618	0.99278992	0.2116000781
619	0.9928223928	0.2111230375
620	0.992830641	0.2110016965
621	0.9929035326	0.2099263173
622	0.9929232364	0.209634678
623	0.9929829913	0.2087477438
624	0.9930647167	0.2075285668
625	0.9931053881	0.2069191549
626	0.993141354	0.2063787495
627	0.9931740254	0.205886616
628	0.9932329965	0.2049953371
629	0.9933034338	0.2039256554
630	0.9933993624	0.2024597647
631	0.9934677051	0.2014089069
632	0.9934954133	0.2009812934
633	0.9935705439	0.1998172144
634	0.993614229	0.1991372249
635	0.9936860845	0.1980136669
636	0.9937304853	0.1973162003
637	0.9937678166	0.1967278718
638	0.9938259355	0.1958084196
639	0.9938881783	0.1948189144
640	0.9939331097	0.1941014825
641	0.9940091822	0.1928807278
642	0.9940137654	0.1928069345
643	0.9940812409	0.1917172155
644	0.9941188744	0.1911067418
645	0.994141055	0.190746023
646	0.9941674642	0.1903156432
647	0.9941992095	0.1897970125
648	0.9942677257	0.1886727866
649	0.9943000616	0.1881398804
650	0.9943718408	0.1869515064
651	0.9944426275	0.1857721192
652	0.9945130292	0.1845916732
653	0.9945305324	0.1842970183
654	0.9946040509	0.1830542034
655	0.9946591026	0.1821180114
656	0.9947058293	0.1813195999
657	0.9947119949	0.1812139868
658	0.9947586599	0.1804126359
659	0.9947850447	0.1799579666
660	0.9948419013	0.1789742727
661	0.9948909783	0.1781208074
662	0.9949597894	0.1769172265
663	0.994965489	0.1768171676
664	0.9950210306	0.1758391231
665	0.9950282624	0.1757113771
666	0.9950598341	0.1751525844
667	0.9951049187	0.1743515189
668	0.9951158965	0.1741559072
669	0.9951440516	0.17365321
670	0.9951511713	0.173525859
671	0.9951572704	0.1734166905
672	0.9952095473	0.1724781404
673	0.9952649064	0.1714786538
674	0.9953010109	0.1708236515
675	0.9953054628	0.1707427111
676	0.9953413906	0.1700881003
677	0.9953770459	0.1694359541
678	0.9954223852	0.1686030417
679	0.9954490619	0.1681110443
680	0.9954781197	0.1675734894
681	0.9955467806	0.1662963933
682	0.9955518159	0.1662023491
683	0.9956121805	0.1650707634
684	0.9956487966	0.1643805682
685	0.9957025439	0.1633621747
686	0.9957466373	0.1625219377
687	0.9957880256	0.1617292757
688	0.9958422338	0.1606851772
689	0.9958713362	0.1601218282
690	0.9958880391	0.1597976058
691	0.9959246738	0.1590841724
692	0.9959423973	0.1587378674
693	0.9959608079	0.1583773375
694	0.9959732803	0.1581326257
695	0.9959824817	0.1579518487
696	0.9960226402	0.1571604352
697	0.9960766133	0.1560904521
698	0.9961082987	0.155458879
699	0.9961124724	0.1553754939
700	0.9961534487	0.1545544621
701	0.9961678822	0.1542642192
702	0.9962308477	0.1529916145
703	0.9962642752	0.152311684
704	0.9962972153	0.151638686
705	0.9963002815	0.151575889
706	0.9963049777	0.1514796572
707	0.9963105571	0.151365249
708	0.9963266322	0.1510351345
709	0.9963463921	0.1506283616
710	0.996383828	0.1498546829
711	0.9964106167	0.1492985881
712	0.9964252859	0.1489931963
713	0.9964377209	0.1487338264
714	0.99644959	0.1484858383
715	0.9964764956	0.1479221426
716	0.9965010607	0.1474056014
717	0.9965383294	0.1466184584
718	0.9965447249	0.1464829566
719	0.9965716646	0.145910799
720	0.9966014896	0.1452747331
721	0.9966151756	0.1449819216
722	0.9966294131	0.144676685
723	0.9966630544	0.1439528762
724	0.9966668341	0.1438713253
725	0.9966985215	0.1431858224
726	0.9967306785	0.1424867877
727	0.9967501836	0.1420611061
728	0.9967775824	0.1414609908
729	0.9968093493	0.1407619952
730	0.9968356027	0.140181687
731	0.9968589437	0.1396637325
732	0.9968802553	0.1391891258
733	0.9968937418	0.1388879471
734	0.996923043	0.1382313329
735	0.9969530559	0.1375555217
736	0.9969551133	0.1375090716
737	0.9969667801	0.137245379
738	0.996995247	0.1365998348
739	0.9970232446	0.1359619413
740	0.9970397767	0.1355838679
741	0.997047976	0.1353959664
742	0.9970670162	0.1349586145
743	0.997086381	0.1345123501
744	0.9971092108	0.1339843247
745	0.9971147439	0.1338560376
746	0.9971239158	0.1336431118
747	0.9971433342	0.1331911908
748	0.9971746501	0.1324591316
749	0.9971918691	0.1320548795
750	0.9972115489	0.1315913371
751	0.997236694	0.1309966746
752	0.9972482793	0.130721781
753	0.9972659219	0.1303020475
754	0.9972968552	0.1295628331
755	0.9973231677	0.1289307062
756	0.9973255342	0.1288737017
757	0.9973529835	0.1282106513
758	0.9973763816	0.1276427387
759	0.9973911248	0.127283595
760	0.9974010555	0.1270411121
761	0.9974035819	0.1269793497
762	0.9974057688	0.1269258628
763	0.9974309358	0.1263086993
764	0.9974506468	0.1258232169
765	0.9974668691	0.1254222533
766	0.9974926251	0.1247829994
767	0.9975136643	0.1242583746
768	0.9975305676	0.1238352693
769	0.9975354484	0.1237128304
770	0.9975624532	0.1230331845
771	0.997574971	0.1227168636
772	0.997592222	0.1222795984
773	0.9975954047	0.1221987538
774	0.997615521	0.1216865379
775	0.9976350044	0.121188371
776	0.9976360907	0.1211605352
777	0.9976466147	0.120890535
778	0.9976640848	0.1204409916
779	0.9976919284	0.1197210222
780	0.997708355	0.1192942344
781	0.9977206062	0.1189749328
782	0.9977474271	0.1182728904
783	0.9977550885	0.1180715862
784	0.9977742351	0.1175669969
785	0.9977848817	0.117285479
786	0.9977876642	0.1172117925
787	0.9978056752	0.1167336969
788	0.997822293	0.1162908394
789	0.9978450335	0.1156820676
790	0.9978670776	0.1150888651
791	0.9978844396	0.1146194957
792	0.9979012587	0.1141629651
793	0.9979242769	0.1135351904
794	0.9979491806	0.1128520598
795	0.9979700604	0.1122761063
796	0.9979764284	0.1120998607
797	0.9979784477	0.1120439139
798	0.9979799252	0.1120029609
799	0.9979947371	0.1115915842
800	0.9980032682	0.1113539567
801	0.9980063713	0.111267394
802	0.9980145432	0.1110391172
803	0.9980368678	0.1104130886
804	0.9980526696	0.1099678161
805	0.9980633531	0.1096657471
806	0.998076739	0.1092860926
807	0.9980794607	0.1092087359
808	0.998081079	0.1091627158
809	0.9980860527	0.1090211537
810	0.998106242	0.1084446217
811	0.9981254855	0.1078922328
812	0.9981319428	0.1077062414
813	0.9981411797	0.1074396266
814	0.9981629793	0.1068077588
815	0.9981716398	0.1065556934
816	0.9981771022	0.1063964025
817	0.9981782055	0.1063642008
818	0.9982012157	0.1056903463
819	0.998219946	0.1051386439
820	0.9982391252	0.1045707016
821	0.9982486718	0.1042868513
822	0.9982544085	0.1041159076
823	0.9982670065	0.1037395229
824	0.9982831914	0.103253962
825	0.9982928137	0.1029641993
826	0.9983126993	0.1023627696
827	0.9983301193	0.1018329922
828	0.998342599	0.1014517588
829	0.9983592804	0.1009399224
830	0.9983776028	0.1003747278
831	0.9983894692	0.1000069772
832	0.9983962792	0.09979531628
833	0.9984140673	0.09924032033
834	0.998428025	0.09880265267
835	0.9984372407	0.09851261198
836	0.998451076	0.09807556971
837	0.9984539941	0.0979831393
838	0.9984701839	0.0974687496
839	0.9984867073	0.09694094417
840	0.9984888059	0.09687370495
841	0.9985018318	0.09645529342
842	0.9985104088	0.09617879498
843	0.9985156189	0.09601044657
844	0.9985368554	0.09532118042
845	0.9985502434	0.09488407573
846	0.9985551947	0.09472191015
847	0.9985702607	0.09422674913
848	0.9985809887	0.09387257027
849	0.9985953512	0.09339629757
850	0.9986042954	0.09309846995
851	0.9986087074	0.0929512037
852	0.9986178954	0.09264377465
853	0.998631514	0.09218620987
854	0.9986455195	0.09171326787
855	0.9986592569	0.0912469959
856	0.9986709746	0.0908473817
857	0.9986829733	0.0904363593
858	0.9986951971	0.09001569451
859	0.9987039423	0.08971353071
860	0.9987128749	0.08940383706
861	0.9987143705	0.08935188215
862	0.9987261507	0.08894157239
863	0.9987412547	0.08841271301
864	0.9987444425	0.08830068765
865	0.9987491487	0.08813504385
866	0.9987563695	0.08788028616
867	0.9987666841	0.08751509187
868	0.9987751586	0.08721389992
869	0.9987878621	0.0867604506
870	0.9987986719	0.08637271987
871	0.9988039304	0.08618347471
872	0.9988118627	0.08589721651
873	0.9988135999	0.08583439746
874	0.9988200267	0.08560159907
875	0.9988235576	0.085473428
876	0.9988304559	0.08522246174
877	0.9988394319	0.08489479995
878	0.9988409537	0.08483912532
879	0.9988519262	0.08443658949
880	0.998860134	0.08413422226
881	0.9988615549	0.08408176838
882	0.9988625771	0.08404400912
883	0.9988786905	0.08344657883
884	0.998890108	0.08302065441
885	0.998894417	0.08285933879
886	0.9988969148	0.08276568529
887	0.9989008331	0.08261855479
888	0.9989097731	0.08228188443
889	0.998912999	0.08216006049
890	0.9989190733	0.08193017955
891	0.9989255327	0.08168501277
892	0.9989335803	0.08137853495
893	0.9989385813	0.08118749717
894	0.9989543251	0.0805831271
895	0.9989619715	0.08028795893
