iter	R2	RMSE
824	0.9982040737	0.1061478778
825	0.9982223783	0.1056055454
826	0.9982331138	0.1052861735
827	0.9982389847	0.1051111104
828	0.9982590465	0.1045106729
829	0.9982604393	0.1044688581
830	0.9982756879	0.1040099751
831	0.9982833527	0.1037785496
832	0.9982892159	0.1036011704
833	0.9983030754	0.1031806658
834	0.9983178912	0.1027292443
835	0.9983310768	0.1023258208
836	0.9983492678	0.1017666233
837	0.9983622422	0.1013659025
838	0.9983632202	0.1013356314
839	0.9983760296	0.1009383275
840	0.998376959	0.1009094424
841	0.9983949179	0.1003496095
842	0.9984116012	0.09982672699
843	0.9984262493	0.09936536185
844	0.9984372546	0.09901731941
845	0.9984512964	0.09857146327
846	0.9984639405	0.098168257
847	0.9984651442	0.09812978616
848	0.9984793086	0.09767593974
849	0.9984874828	0.09741306787
850	0.9985049756	0.09684812042
851	0.9985200035	0.09636013528
852	0.9985220817	0.09629245745
853	0.9985289381	0.09606883542
854	0.99854802	0.095443723
855	0.9985554489	0.09519924685
856	0.9985624038	0.09496979805
857	0.99856701	0.09481752882
858	0.9985725418	0.09463433973
859	0.9985882276	0.09411295217
860	0.9985947026	0.09389688362
861	0.9986155424	0.09319806193
862	0.9986308489	0.09268143372
863	0.9986386344	0.09241754956
864	0.9986545204	0.09187674838
865	0.9986606345	0.09166775656
866	0.9986731692	0.09123780557
867	0.9986832036	0.09089215036
868	0.998687805	0.09073320413
869	0.998694101	0.09051527129
870	0.9986951999	0.09047717834
871	0.9987113611	0.08991510949
872	0.9987184141	0.089668709
873	0.9987264743	0.08938629151
874	0.9987353095	0.08907568813
875	0.9987441854	0.08876255981
876	0.9987497403	0.08856602881
877	0.9987574961	0.08829089668
878	0.998764771	0.08803204421
879	0.9987677368	0.08792629915
880	0.9987755713	0.08764634272
881	0.9987814129	0.0874370193
882	0.9987866235	0.08724988143
883	0.9987988113	0.08681058401
884	0.9988035791	0.08663812465
885	0.9988149999	0.08622361829
886	0.9988237994	0.08590288495
887	0.9988325943	0.0855811194
888	0.998846546	0.08506819068
889	0.9988605264	0.08455108562
890	0.9988615578	0.08451281229
891	0.9988730694	0.08408443933
892	0.9988877918	0.08353338998
893	0.9988920394	0.08337372527
894	0.9988929314	0.08334015891
895	0.9989026902	0.08297202355
896	0.9989085831	0.08274893061
