iter	Passed	Remaining
203	1500	5856
204	1507	5845
205	1514	5836
206	1520	5824
207	1527	5815
208	1533	5803
209	1539	5793
210	1546	5783
211	1553	5772
212	1560	5763
213	1567	5755
214	1573	5746
215	1580	5736
216	1587	5728
217	1594	5720
218	1601	5710
219	1607	5700
220	1614	5691
221	1621	5681
222	1627	5671
223	1634	5662
224	1641	5653
225	1647	5642
226	1654	5633
227	1660	5623
228	1667	5614
229	1673	5604
230	1680	5593
231	1686	5584
232	1693	5573
233	1699	5563
234	1706	5553
235	1712	5543
236	1718	5533
237	1725	5523
238	1731	5512
239	1737	5502
240	1744	5492
241	1750	5482
242	1757	5473
243	1763	5464
244	1769	5454
245	1776	5444
246	1782	5434
247	1789	5425
248	1795	5415
249	1802	5406
250	1808	5396
251	1814	5386
252	1821	5377
253	1827	5368
254	1834	5358
255	1840	5349
256	1846	5339
257	1853	5329
258	1859	5320
259	1865	5310
260	1872	5301
261	1878	5292
262	1885	5284
263	1892	5274
264	1898	5265
265	1904	5256
266	1911	5247
267	1918	5239
268	1924	5229
269	1931	5220
270	1937	5211
271	1943	5202
272	1950	5193
273	1956	5184
274	1963	5175
275	1969	5166
276	1975	5157
277	1982	5148
278	1988	5139
279	1995	5130
280	2001	5121
281	2008	5113
282	2014	5105
283	2021	5096
284	2028	5088
285	2034	5079
286	2040	5069
287	2047	5061
288	2054	5054
289	2061	5045
290	2067	5036
291	2073	5028
292	2080	5019
293	2086	5010
294	2092	5001
295	2098	4992
296	2105	4984
297	2112	4975
298	2118	4967
299	2124	4958
300	2131	4949
301	2137	4940
302	2144	4932
303	2150	4924
304	2157	4917
305	2165	4911
306	2172	4904
307	2179	4896
308	2186	4889
309	2192	4880
310	2199	4872
311	2205	4864
312	2212	4855
313	2218	4846
314	2224	4838
315	2231	4829
316	2237	4821
317	2244	4812
318	2250	4804
319	2257	4796
320	2263	4788
321	2270	4780
322	2276	4772
323	2283	4763
324	2290	4756
325	2296	4748
326	2303	4740
327	2309	4732
328	2316	4724
329	2322	4715
330	2329	4708
331	2336	4700
332	2342	4691
333	2349	4684
334	2355	4675
335	2361	4667
336	2368	4658
337	2374	4650
338	2381	4642
339	2387	4634
340	2400	4638
341	2413	4643
342	2426	4648
343	2436	4647
344	2443	4639
345	2452	4635
346	2459	4628
347	2465	4619
348	2472	4611
349	2479	4604
350	2485	4596
351	2492	4588
352	2498	4580
353	2505	4572
354	2512	4564
355	2518	4556
356	2525	4548
357	2531	4539
358	2538	4532
359	2544	4523
360	2550	4515
361	2557	4506
362	2563	4498
363	2570	4490
364	2576	4483
365	2583	4475
366	2590	4467
367	2596	4459
368	2603	4451
369	2609	4443
370	2615	4435
371	2622	4427
372	2628	4418
373	2635	4410
374	2641	4403
375	2648	4396
376	2655	4388
377	2661	4380
378	2668	4371
379	2674	4363
380	2681	4355
381	2687	4348
382	2694	4340
383	2700	4331
384	2707	4324
385	2713	4316
386	2719	4308
387	2726	4300
388	2732	4292
389	2739	4284
390	2745	4276
391	2751	4268
392	2758	4260
393	2764	4252
394	2771	4244
395	2777	4236
396	2784	4228
397	2790	4221
398	2797	4213
399	2803	4205
400	2810	4197
401	2816	4189
402	2822	4181
403	2829	4174
404	2835	4165
405	2841	4157
406	2848	4150
407	2855	4143
408	2861	4135
409	2868	4127
410	2875	4120
411	2881	4112
412	2888	4104
413	2894	4097
414	2901	4089
