iter	R2	RMSE
186	0.7815205792	1.208832313
187	0.784885382	1.199487577
188	0.7876015017	1.191890927
189	0.7896716008	1.186068443
190	0.7900885693	1.18489219
191	0.7923308133	1.178546775
192	0.7945032314	1.172366206
193	0.7967215072	1.166021367
194	0.7985156285	1.160864352
195	0.8002949822	1.155727058
196	0.8020578776	1.150614662
197	0.8050386018	1.141918498
198	0.8064773427	1.137697234
199	0.807710953	1.13406531
200	0.8093311716	1.129277413
201	0.8105119884	1.12577516
202	0.8122502967	1.120599495
203	0.8140080606	1.11534148
204	0.8163258508	1.108370124
205	0.8180214548	1.103242254
206	0.8199981072	1.097234182
207	0.8223056075	1.090178604
208	0.8237635293	1.085697121
209	0.8251615848	1.081382216
210	0.8273061138	1.074729758
211	0.8290963611	1.069144602
212	0.830692427	1.064140531
213	0.8309696681	1.063268909
214	0.832883649	1.057231915
215	0.8344676001	1.052209693
216	0.8363813651	1.04610957
217	0.8378887453	1.041279639
218	0.8382020341	1.040272987
219	0.8399119778	1.034761382
220	0.8411538893	1.030739894
221	0.8432614979	1.023879007
222	0.8434699485	1.023197939
223	0.8453922165	1.016895838
224	0.8468251072	1.01217262
225	0.8485403084	1.006489681
226	0.8508897284	0.9986529135
227	0.8530492776	0.9913948429
228	0.8538339465	0.9887444373
229	0.8553946436	0.9834515807
230	0.8564997698	0.9796864277
231	0.8575251435	0.9761800026
232	0.8588546949	0.9716145531
233	0.8601339086	0.9672016126
234	0.86174203	0.9616252993
235	0.8620601858	0.9605182279
236	0.8637691883	0.9545495226
237	0.8644145969	0.9522856962
238	0.865017541	0.9501659442
239	0.8655272034	0.9483704448
240	0.8670136906	0.9431141472
241	0.8680596186	0.9393980628
242	0.8698345932	0.933057875
243	0.8707415741	0.9298014606
244	0.8714476674	0.9272583937
245	0.8720416702	0.9251136181
246	0.8729684678	0.9217572473
247	0.8732471225	0.9207457147
248	0.8748081839	0.9150582956
249	0.8756172972	0.9120964964
250	0.8772685605	0.9060219236
251	0.8788253106	0.9002575045
252	0.8801836797	0.895197337
253	0.8815948779	0.889909899
254	0.8828438632	0.8852038904
255	0.8838334982	0.8814572381
256	0.8856534809	0.8745250759
257	0.8868811664	0.8698177219
258	0.8877842515	0.8663386658
259	0.8885715217	0.8632943377
260	0.8892878817	0.8605148567
261	0.8895870501	0.8593514206
262	0.8905721012	0.8555094729
263	0.8919622055	0.8500581736
264	0.8921271354	0.8494090787
265	0.8932290603	0.8450595717
266	0.8945312138	0.8398906889
267	0.8957055616	0.835201696
268	0.8963828306	0.8324854556
269	0.8971721794	0.829308484
270	0.898171627	0.82526836
271	0.8984967509	0.8239498229
272	0.8997700154	0.8187656695
273	0.9005066482	0.8157513923
274	0.9008459697	0.8143591462
275	0.9017698904	0.810556153
276	0.9029490459	0.8056765018
277	0.9037396908	0.8023879887
278	0.9052431867	0.7960970527
279	0.9053942342	0.7954622888
280	0.9064201392	0.7911375353
281	0.9069066396	0.7890783836
282	0.9076382337	0.7859716974
283	0.9085886587	0.7819173204
284	0.9092463379	0.7790994038
285	0.9097759759	0.7768226666
286	0.9102334126	0.7748509151
287	0.9103480499	0.7743559917
288	0.9111093695	0.7710610866
289	0.9120563844	0.7669427582
290	0.9121979505	0.7663252213
291	0.912752391	0.7639018464
292	0.9132479226	0.7617294286
293	0.9142001956	0.7575371604
294	0.915127924	0.7534305143
295	0.9162698198	0.7483449042
296	0.9171189307	0.744540738
297	0.9181182957	0.7400383556
298	0.9182287832	0.7395388998
299	0.9188973815	0.7365092925
300	0.9200094682	0.7314423209
301	0.9206246951	0.7286240395
302	0.9215851437	0.7242024142
303	0.9223301284	0.7207540417
304	0.9227921285	0.7186072303
305	0.9237286723	0.7142355222
306	0.9245004751	0.7106125973
307	0.925035521	0.708090155
308	0.9255748203	0.7055385346
309	0.9261911074	0.7026113116
310	0.9268987161	0.6992352198
311	0.9275419162	0.696152224
312	0.9284710656	0.6916743492
313	0.9289915672	0.6891531674
314	0.9298868445	0.6847949503
315	0.9302962376	0.6827927528
316	0.9311845448	0.6784280348
317	0.9318631458	0.6750747
318	0.9326549992	0.6711405412
319	0.9335604985	0.6666133015
320	0.9340976796	0.663912959
321	0.9347498158	0.6606199181
322	0.935433606	0.6571493138
323	0.9359926978	0.6542979417
324	0.936569984	0.6513406799
325	0.9369759557	0.6492529434
326	0.9371725272	0.6482396449
327	0.9377198896	0.6454096873
328	0.9379535065	0.6441980622
329	0.938662551	0.6405066565
330	0.9390417094	0.6385239371
331	0.9399114261	0.6339525324
332	0.9401792983	0.632537888
333	0.9404281621	0.6312207866
334	0.9409744322	0.6283199934
335	0.9416529881	0.624697981
336	0.9419846621	0.6229199008
337	0.942833122	0.6183480995
338	0.9430421732	0.6172164581
339	0.9435627135	0.6143895991
340	0.9436952785	0.6136676081
341	0.9437903296	0.613149406
342	0.9443026567	0.6103487125
343	0.9451006847	0.605960418
344	0.9455782032	0.6033193171
345	0.9459272416	0.6013814873
346	0.9462965675	0.5993242013
347	0.9466783206	0.5971902415
348	0.94720444	0.5942367311
349	0.9477139526	0.5913623876
350	0.9477888847	0.5909384897
351	0.9480780665	0.5892997012
352	0.9484608505	0.5871234361
353	0.9491307272	0.5832954079
354	0.9495740121	0.5807483711
355	0.9496393523	0.5803719927
356	0.950179388	0.5772518346
357	0.9507552685	0.5739058869
358	0.9512068382	0.5712684943
359	0.9514527577	0.569827068
360	0.9517550456	0.5680502338
361	0.9522157761	0.5653313387
362	0.9525649419	0.5632620755
363	0.9531952735	0.5595071599
364	0.9537458692	0.5562064932
365	0.9542755363	0.5530126975
366	0.9546047577	0.5510182228
367	0.9550476082	0.5483239234
368	0.9552050667	0.5473627512
369	0.9555533233	0.5452308734
370	0.9561102745	0.5418040221
371	0.9566101051	0.5387100677
372	0.9570626276	0.5358935432
373	0.957357659	0.5340492532
374	0.9574044158	0.5337563834
375	0.9578106904	0.5312048135
376	0.9583281892	0.5279368529
377	0.9587485901	0.5252670897
378	0.9590447502	0.5233781434
379	0.9595492305	0.5201447106
380	0.9599651033	0.5174640089
381	0.9603091845	0.51523553
382	0.9607540432	0.5123399876
383	0.9611019439	0.5100640813
384	0.9613803649	0.5082353583
385	0.9616596032	0.506394633
386	0.9620854189	0.5035747244
387	0.9624824583	0.5009310819
388	0.9628594574	0.4984078968
389	0.9630479251	0.4971417167
390	0.9635101233	0.4940227973
391	0.9639505639	0.4910322659
392	0.9644153374	0.4878566383
393	0.964732876	0.485675074
394	0.9647786743	0.4853596199
395	0.965224408	0.4822786743
396	0.9656553789	0.4792809388
397	0.9658050911	0.4782351771
398	0.9660509309	0.4765129718
399	0.9661117499	0.4760859493
400	0.9664011933	0.474048437
401	0.9666773514	0.4720962484
402	0.9669909912	0.4698692614
403	0.9673041192	0.4676353284
404	0.9675426166	0.4659266432
405	0.9679011032	0.4633464566
406	0.9681276258	0.4617086391
407	0.9683050205	0.460421961
408	0.9685853722	0.4583811525
409	0.9689404477	0.4557832785
410	0.9693133523	0.4530389235
411	0.9696474493	0.450565972
412	0.9699930331	0.4479936332
413	0.9702807935	0.4458403776
414	0.9705002484	0.4441912223
415	0.9708163276	0.4418051395
416	0.97123827	0.4385996644
417	0.9712738911	0.4383279799
418	0.9714966693	0.436625
419	0.9715293458	0.4363746525
420	0.9718274593	0.4340840218
421	0.972167437	0.4314568741
422	0.9724390087	0.4293467796
423	0.9726899807	0.4273874806
424	0.9727257508	0.4271074974
425	0.9730345928	0.4246824209
426	0.9732509219	0.4229754902
427	0.9733555452	0.4221474903
428	0.9736995405	0.4194135536
429	0.9739731707	0.4172260576
430	0.9740454937	0.4166459639
431	0.9741989578	0.4154123627
432	0.9743989054	0.413799594
433	0.9745554784	0.4125322801
434	0.9748413941	0.4102079551
435	0.975079368	0.4082632787
436	0.975243941	0.4069129836
437	0.9752693287	0.406704282
438	0.9752965784	0.4064801552
439	0.975548969	0.4043983553
440	0.9757764977	0.4025123962
441	0.9760777794	0.4000014245
442	0.9762551532	0.3985157391
443	0.9762999113	0.398139969
444	0.976566381	0.3958954176
445	0.9768094123	0.3938371406
446	0.9768316404	0.3936483501
447	0.9769185584	0.3929092542
448	0.9770810866	0.3915234731
449	0.9771556163	0.3908863594
450	0.9771760653	0.3907113706
451	0.9772657174	0.3899432617
452	0.9775371738	0.3876082311
453	0.9775584116	0.3874249529
454	0.9778106425	0.385241581
455	0.9780400153	0.3832452753
456	0.978233877	0.3815498893
457	0.9783920187	0.3801612881
458	0.9785308476	0.3789380728
459	0.9787290295	0.3771850277
460	0.9787765637	0.3767633446
461	0.9789878557	0.3748832011
462	0.9791682799	0.373270234
463	0.979441211	0.3708169332
464	0.9795312711	0.3700038382
465	0.9795549719	0.3697895624
466	0.9798456997	0.3671509493
467	0.9801020609	0.3648084101
468	0.980209923	0.3638182952
469	0.9803997881	0.3620688614
470	0.9805771882	0.3604266071
471	0.9807899682	0.3584469046
472	0.9809373968	0.3570687942
473	0.9809569539	0.3568855813
474	0.9811342242	0.355220587
475	0.9812507218	0.3541221307
476	0.9814480535	0.3522536765
477	0.9816205525	0.3506121958
478	0.9818199873	0.3487047662
479	0.9818301836	0.3486069668
480	0.9820727051	0.3462726363
481	0.9822966032	0.3441035038
482	0.9823750206	0.3433405528
483	0.982507302	0.3420496823
484	0.9827078579	0.3400832091
485	0.9828462189	0.3387199098
486	0.983057638	0.3366260887
487	0.983272006	0.3344896814
488	0.9833392764	0.3338164408
489	0.9833569821	0.3336390164
490	0.9833984088	0.333223522
491	0.9835397877	0.3318016252
492	0.9835567646	0.3316304727
493	0.9836258736	0.3309328371
494	0.9838420426	0.3287411134
495	0.9839354609	0.3277894166
496	0.9840536916	0.3265809678
497	0.9842174924	0.3248993156
498	0.9843688723	0.3233374049
499	0.9844958111	0.3220218332
500	0.9846061909	0.3208734918
501	0.9847613656	0.3192521403
502	0.9849385888	0.317390282
503	0.9849507582	0.3172620331
504	0.9850958986	0.3157284304
505	0.9852382219	0.3142173266
506	0.9853985674	0.3125061196
507	0.9855035793	0.3113803368
508	0.9856132758	0.3101999701
509	0.985686858	0.3094056806
510	0.9858059741	0.3081155302
511	0.9858819236	0.307290091
512	0.9859687481	0.3063437351
513	0.9860836312	0.3050870386
514	0.9861702796	0.3041357644
515	0.9862520146	0.3032356959
516	0.986358162	0.3020627947
517	0.9864918221	0.3005793761
518	0.9865219639	0.3002438362
519	0.9867052464	0.2981953993
520	0.986717399	0.2980590795
521	0.9868574919	0.2964830843
522	0.9869767451	0.2951348966
523	0.9871292833	0.2934013837
524	0.9872770722	0.2917120197
525	0.9874306004	0.2899466256
526	0.987549931	0.2885670048
527	0.9876624751	0.2872597733
528	0.9877547856	0.2861831036
529	0.9878522345	0.2850420893
530	0.9879407016	0.2840022717
531	0.9880087523	0.2831998244
532	0.9881152092	0.2819399139
533	0.9881245144	0.2818295205
534	0.9881837682	0.2811255338
535	0.9882100313	0.2808129415
536	0.9883502802	0.2791377239
537	0.9884233525	0.2782609078
538	0.9885627276	0.2765807983
539	0.9886662712	0.2753259842
540	0.9887396672	0.2744330455
541	0.9887512337	0.2742920623
542	0.9889023484	0.2724434284
543	0.9889715789	0.2715923065
544	0.9891211248	0.2697446195
545	0.9892276045	0.2684212764
546	0.9893057289	0.2674461733
547	0.989377342	0.2665492059
548	0.9894262346	0.2659350784
549	0.9895536067	0.2643284923
550	0.9896656589	0.2629070237
551	0.9897180908	0.2622392387
552	0.9898419696	0.2606546918
553	0.9898711878	0.2602795526
554	0.9900184345	0.2583807316
555	0.9901408188	0.2567918388
556	0.9902534847	0.2553203765
557	0.9903093151	0.2545880582
558	0.9903418203	0.2541607204
559	0.9904159141	0.253183933
560	0.9905366929	0.2515835607
561	0.9905442402	0.2514832183
562	0.9906318034	0.2503161046
563	0.9907405498	0.248859023
564	0.990853483	0.2473367589
565	0.9909778446	0.2456495336
566	0.9909878043	0.2455139079
567	0.9910956353	0.2440407002
568	0.9911902921	0.2427401121
569	0.9912584037	0.2417999274
570	0.9913249372	0.2408779838
571	0.991394295	0.2399131321
572	0.9914007878	0.2398226106
573	0.9915073598	0.2383318897
574	0.9915897819	0.2371725488
575	0.9916763799	0.2359483356
576	0.9917361312	0.2350999304
577	0.9918016243	0.234166465
578	0.9919075281	0.2326491083
579	0.9919290482	0.2323395634
580	0.9920158006	0.2310875131
581	0.9920679656	0.2303313685
582	0.9921647545	0.2289217713
583	0.9922648669	0.2274545818
584	0.9923792298	0.2257668771
585	0.9924049572	0.2253854654
586	0.992490462	0.2241131829
587	0.9925619588	0.2230437627
588	0.9925841921	0.2227101598
589	0.9926776611	0.2213021862
590	0.9926863093	0.2211714612
591	0.9927127604	0.2207711493
592	0.9927826283	0.2197102551
593	0.9928658267	0.2184402279
594	0.9929673353	0.2168806213
595	0.9930011009	0.2163593454
596	0.9930115104	0.2161983889
597	0.9930710364	0.215275662
598	0.993111738	0.2146424517
599	0.9931320658	0.2143255042
600	0.9931794577	0.2135847519
601	0.993245149	0.2125537046
602	0.9933240003	0.2113094626
603	0.9933489925	0.2109135643
604	0.9933647308	0.2106638739
605	0.9933949662	0.2101833518
606	0.9934173797	0.2098264311
607	0.9934930916	0.2086162525
608	0.9935007907	0.2084927965
609	0.9935798924	0.2072201316
610	0.9936619581	0.2058914662
611	0.9937438534	0.2045569556
612	0.9937614778	0.2042686204
613	0.9937684142	0.2041550283
614	0.9938321601	0.2031081453
615	0.9938872558	0.2021989531
616	0.9939524889	0.2011171611
617	0.993957783	0.2010291104
618	0.9940242003	0.1999211817
619	0.9940838727	0.1989205026
620	0.9941316815	0.198115124
621	0.9942025248	0.1969156534
622	0.9942508664	0.1960929561
623	0.9942905717	0.1954146439
624	0.9943517123	0.1943655087
625	0.9943831031	0.1938246547
626	0.9944212635	0.1931651237
627	0.9944875181	0.1920146574
628	0.9945207364	0.1914352418
629	0.9945791153	0.1904126849
630	0.9946327196	0.1894689005
631	0.9946865548	0.1885162946
632	0.9947220227	0.1878860574
633	0.994761995	0.187173235
634	0.9948120279	0.1862771596
635	0.994816668	0.1861938382
636	0.9948734576	0.1851710411
637	0.9948779887	0.185089192
638	0.9948818465	0.1850194755
639	0.9949379458	0.1840026964
640	0.9949695732	0.183426977
641	0.9949729867	0.183364733
642	0.9950309199	0.1823050889
643	0.9950904035	0.18121064
644	0.9951405716	0.1802824236
645	0.9951892231	0.179377679
646	0.9951993259	0.1791892307
647	0.9952256119	0.1786979844
648	0.9952519296	0.1782047869
649	0.9952992768	0.177314042
650	0.9953339463	0.1766589556
651	0.9953865971	0.1756594369
652	0.9954104495	0.175204748
653	0.9954787147	0.1738968631
654	0.9955008081	0.1734714667
655	0.9955452956	0.1726117024
656	0.9955870894	0.1718000783
657	0.9956444326	0.1706802066
658	0.9956809539	0.1699631276
659	0.995713894	0.1693137571
660	0.9957586188	0.1684280596
661	0.9957941936	0.1677202226
662	0.995822404	0.1671567864
663	0.9958582604	0.1664378844
664	0.9958709917	0.1661818818
665	0.9959322743	0.1649440374
666	0.9959664522	0.1642496292
667	0.9959797883	0.1639778752
668	0.9959835081	0.163901995
669	0.9960034633	0.1634943295
670	0.9960448893	0.1626447746
671	0.9960489482	0.1625612966
672	0.9960774796	0.1619732877
673	0.9961075833	0.1613505529
674	0.9961444699	0.1605842111
675	0.9961797179	0.1598484791
676	0.9962061039	0.1592955
677	0.9962425081	0.1585294013
678	0.9962456574	0.1584629525
679	0.9962492016	0.1583881378
680	0.9962560229	0.1582440487
681	0.9962740857	0.1578618628
682	0.9963023506	0.1572619498
683	0.9963086473	0.157127993
684	0.9963111181	0.1570753975
685	0.9963509204	0.1562256932
686	0.9963538169	0.1561636775
687	0.9963857918	0.1554774385
688	0.9964063601	0.1550343992
689	0.9964201381	0.1547369122
690	0.9964238317	0.1546570669
691	0.9964441593	0.1542168893
692	0.9964467615	0.1541604513
693	0.9964876738	0.1532703725
694	0.9965038301	0.1529174541
695	0.9965354041	0.1522253861
696	0.9965414837	0.1520917675
697	0.9965682028	0.1515031294
698	0.9965983059	0.1508371853
699	0.9966191088	0.1503752592
700	0.9966480088	0.1497311742
701	0.9966651651	0.1493475017
702	0.9966815553	0.148980039
703	0.9967098741	0.148342998
704	0.9967158096	0.1482091303
705	0.9967193536	0.14812914
706	0.9967563151	0.1472923261
707	0.9967840439	0.1466614069
708	0.9968131525	0.1459961602
709	0.9968424381	0.1453237948
710	0.9968673553	0.1447492634
711	0.9968960075	0.1440857817
712	0.9969169062	0.1435999076
713	0.9969299675	0.143295409
714	0.9969607168	0.1425759845
715	0.99696315	0.1425188997
716	0.9969745477	0.1422512029
717	0.9969823263	0.1420682181
718	0.9970080612	0.1414611374
719	0.9970465539	0.1405482105
720	0.9970572818	0.1402927181
721	0.9970609597	0.140205019
722	0.9970867107	0.1395894502
723	0.997117385	0.1388526308
724	0.9971309851	0.1385246915
725	0.997144931	0.138187607
726	0.9971481766	0.1381090409
727	0.9971495655	0.1380754056
728	0.9971717675	0.1375366195
729	0.9971900352	0.1370917218
730	0.997223852	0.1362643028
731	0.9972276947	0.1361699633
732	0.9972556889	0.135480709
733	0.997259874	0.1353773651
734	0.9972780157	0.1349284708
735	0.9973070721	0.1342063783
736	0.9973345003	0.1335211633
737	0.997343221	0.1333025666
738	0.9973650052	0.1327549343
739	0.9973995637	0.1318815072
740	0.9974096961	0.1316243238
741	0.997426991	0.1311841731
742	0.9974607252	0.130321373
743	0.9974623822	0.1302788453
744	0.9974894122	0.1295831396
745	0.9975177336	0.1288501665
746	0.9975221665	0.128735064
747	0.9975504591	0.1279979872
748	0.997579736	0.1272307715
749	0.997593373	0.1268718257
750	0.9976216433	0.1261244496
751	0.9976517342	0.1253240501
752	0.9976634162	0.1250119328
753	0.9976830375	0.1244859379
754	0.9976964325	0.1241255719
755	0.9977127165	0.1236860695
756	0.9977238943	0.1233834768
757	0.9977508311	0.1226512072
758	0.9977590928	0.1224257376
759	0.9977760868	0.1219606443
760	0.9977957082	0.1214214272
761	0.9978178994	0.1208086893
762	0.9978282068	0.120523027
763	0.9978390516	0.120221736
764	0.9978559494	0.1197507674
765	0.9978698878	0.1193608852
766	0.9978772342	0.1191548799
767	0.9978962846	0.1186190079
768	0.9979155903	0.118073471
769	0.9979334281	0.1175671668
770	0.9979353147	0.1175134898
771	0.9979602475	0.1168017979
772	0.9979795321	0.1162483435
773	0.9979898721	0.1159505048
774	0.9980019063	0.1156028971
775	0.998011263	0.1153319057
776	0.9980300339	0.1147863287
777	0.9980470473	0.1142895844
778	0.9980642591	0.1137848411
779	0.9980777288	0.113388268
780	0.9980985585	0.1127722575
781	0.9981106204	0.1124140001
782	0.9981180279	0.1121934188
783	0.998135949	0.1116579611
784	0.9981503685	0.1112252537
785	0.9981640065	0.1108144418
786	0.9981746735	0.1104920597
787	0.9981807105	0.1103091911
788	0.9981875097	0.1101028697
789	0.9981942524	0.1098978809
790	0.9982163043	0.109224778
791	0.9982254055	0.108945766
792	0.9982469321	0.1082829711
793	0.9982683248	0.1076202536
794	0.998282716	0.1071721283
795	0.9982872545	0.1070304151
796	0.9982937537	0.1068271515
797	0.9982993477	0.1066518899
798	0.9983134368	0.1062091911
799	0.9983326644	0.105602039
800	0.9983418156	0.1053118423
801	0.998348002	0.1051152062
802	0.9983495364	0.1050663807
803	0.9983592449	0.1047569079
804	0.9983703432	0.104402011
805	0.9983733176	0.104306692
806	0.9983856255	0.103911337
807	0.9984026012	0.103363561
808	0.9984129092	0.1030295215
809	0.9984258329	0.1026091789
810	0.9984408073	0.1021199735
811	0.9984479369	0.1018862253
812	0.9984613142	0.1014461967
813	0.9984724386	0.1010788122
814	0.9984793755	0.1008490434
815	0.998486541	0.1006111512
816	0.998488068	0.1005603831
817	0.9985003304	0.1001517604
818	0.9985162918	0.09961736215
819	0.9985359192	0.09895626844
820	0.9985477521	0.09855557026
821	0.99856851	0.09784867494
822	0.9985764809	0.09757587086
823	0.9985867619	0.09722287391
824	0.9985918398	0.09704805281
825	0.998600534	0.09674799473
826	0.9986126712	0.09632754465
827	0.9986210984	0.09603453185
828	0.9986329257	0.09562178785
829	0.9986455578	0.09517897505
830	0.9986547773	0.09485448708
831	0.9986685061	0.09436922526
832	0.9986835983	0.09383287181
833	0.9986971226	0.09334962154
834	0.9987091763	0.09291680421
835	0.9987103836	0.09287334143
836	0.9987227686	0.0924263052
837	0.9987301324	0.09215947917
838	0.9987377015	0.09188440809
839	0.9987480939	0.09150538844
840	0.9987596541	0.09108192481
841	0.9987662387	0.09083983934
842	0.9987789206	0.09037176215
843	0.9987917504	0.08989574114
844	0.9988001673	0.08958208068
845	0.9988063576	0.0893506884
846	0.9988119046	0.08914283547
847	0.9988141913	0.08905700806
848	0.9988217532	0.08877259557
849	0.9988370992	0.0881925943
850	0.9988427255	0.08797899311
851	0.9988584016	0.08738109156
852	0.9988631409	0.08719952486
853	0.998865274	0.08711768031
854	0.9988690227	0.08697365882
855	0.9988839049	0.08639953263
856	0.998896353	0.08591636517
857	0.998911054	0.08534222598
858	0.9989262282	0.08474552876
859	0.9989271159	0.08471048972
860	0.9989338731	0.08444330955
861	0.9989387452	0.08425013883
862	0.998952045	0.08372055545
863	0.998961694	0.08333424009
864	0.998962441	0.08330425819
865	0.9989696674	0.08301365087
866	0.9989808594	0.08256155196
867	0.9989855461	0.08237149357
868	0.998991453	0.08213133222
869	0.9989961361	0.08194042481
870	0.9990060489	0.08153485534
871	0.9990178224	0.08105052091
872	0.999021368	0.08090409544
873	0.9990258143	0.08072009459
874	0.9990335162	0.08040037771
875	0.9990427043	0.08001729198
876	0.9990489309	0.0797566372
877	0.9990534742	0.07956590572
878	0.999062944	0.07916688534
879	0.9990770859	0.07856722863
880	0.9990851911	0.07822146996
881	0.9990884375	0.07808255593
882	0.9990948799	0.07780614604
883	0.9990979315	0.07767487462
884	0.9991026077	0.07747328444
885	0.999112272	0.07705498535
886	0.9991174533	0.07682978913
887	0.9991220301	0.07663031269
888	0.999129542	0.07630178376
889	0.9991364428	0.0759987302
890	0.9991370297	0.07597290288
891	0.999138762	0.07589661249
892	0.9991459332	0.07557997016
893	0.9991488099	0.07545257595
894	0.9991499728	0.07540101649
895	0.9991514973	0.07533337027
896	0.9991584667	0.0750233508
