iter	Passed	Remaining
277	3948	10254
278	3961	10237
279	3974	10221
280	3995	10222
281	4013	10218
282	4036	10225
283	4050	10211
284	4064	10196
285	4077	10180
286	4093	10169
287	4106	10153
288	4119	10135
289	4132	10118
290	4146	10102
291	4173	10119
292	4187	10104
293	4206	10100
294	4223	10093
295	4236	10076
296	4249	10059
297	4263	10042
298	4276	10026
299	4290	10010
300	4302	9992
301	4316	9976
302	4329	9958
303	4342	9941
304	4356	9926
305	4369	9909
306	4385	9900
307	4398	9881
308	4410	9863
309	4429	9859
310	4443	9844
311	4456	9828
312	4470	9811
313	4496	9823
314	4509	9807
315	4529	9804
316	4545	9792
317	4555	9770
318	4565	9746
319	4580	9733
320	4593	9716
321	4606	9699
322	4619	9682
323	4632	9666
324	4652	9662
325	4665	9645
326	4675	9621
327	4684	9596
328	4699	9585
329	4715	9572
330	4737	9575
331	4759	9576
332	4774	9562
333	4791	9553
334	4806	9540
335	4819	9523
336	4832	9506
337	4845	9490
338	4859	9475
339	4872	9458
340	4891	9453
341	4916	9459
342	4936	9454
343	4952	9443
344	4975	9445
345	4993	9437
346	5008	9425
347	5022	9410
348	5039	9399
349	5055	9389
350	5068	9372
351	5082	9355
352	5095	9339
353	5114	9332
354	5129	9319
355	5144	9306
356	5165	9304
357	5184	9297
358	5205	9294
359	5224	9288
360	5247	9288
361	5269	9288
362	5290	9284
363	5316	9289
364	5340	9291
365	5354	9275
366	5367	9257
367	5381	9241
368	5399	9233
369	5413	9217
370	5428	9202
371	5442	9187
372	5459	9176
373	5472	9159
374	5485	9142
375	5499	9126
376	5512	9110
377	5526	9093
378	5539	9076
379	5552	9059
380	5571	9052
381	5589	9043
382	5610	9038
383	5623	9021
384	5641	9011
385	5654	8994
386	5667	8977
387	5678	8957
388	5685	8929
389	5691	8901
390	5697	8874
391	5704	8847
392	5710	8820
393	5717	8793
394	5723	8766
395	5730	8740
396	5736	8713
397	5742	8686
398	5749	8659
399	5755	8633
400	5761	8606
401	5768	8580
402	5774	8554
403	5781	8528
404	5787	8502
405	5793	8476
406	5800	8450
407	5806	8424
408	5812	8399
409	5819	8373
410	5825	8348
411	5831	8323
412	5838	8298
413	5844	8272
414	5850	8247
415	5857	8222
416	5863	8197
417	5870	8173
418	5876	8148
419	5882	8123
420	5888	8098
421	5895	8074
422	5901	8050
423	5908	8026
424	5914	8002
425	5920	7977
426	5927	7954
427	5933	7930
428	5940	7906
429	5947	7883
430	5953	7859
431	5960	7837
432	5968	7815
433	5975	7793
434	5982	7771
435	5990	7748
436	5997	7726
437	6003	7702
438	6009	7679
439	6016	7657
440	6022	7634
441	6029	7612
442	6036	7590
443	6042	7567
444	6049	7544
445	6055	7521
446	6061	7499
447	6068	7476
448	6074	7454
449	6078	7428
450	6084	7406
451	6096	7390
452	6109	7376
453	6122	7363
454	6130	7343
455	6137	7321
456	6143	7299
457	6149	7277
458	6156	7256
459	6162	7234
460	6169	7213
461	6175	7191
462	6181	7169
463	6188	7148
464	6195	7127
465	6201	7106
466	6207	7084
467	6213	7063
468	6220	7042
469	6226	7021
470	6233	7001
471	6239	6980
472	6247	6960
473	6253	6939
474	6260	6919
475	6266	6898
476	6272	6877
477	6279	6857
478	6285	6836
479	6292	6816
480	6298	6796
481	6304	6775
482	6311	6755
483	6317	6735
484	6323	6715
485	6332	6697
486	6338	6676
487	6345	6657
488	6351	6637
489	6358	6617
490	6364	6598
491	6373	6580
492	6380	6561
493	6386	6541
494	6393	6522
495	6400	6503
496	6406	6483
497	6412	6464
498	6419	6444
499	6425	6425
500	6432	6406
501	6438	6387
502	6444	6368
503	6451	6348
504	6457	6329
505	6463	6310
506	6470	6291
507	6476	6272
508	6483	6253
509	6489	6234
510	6495	6216
511	6502	6197
512	6508	6178
513	6514	6160
514	6521	6141
515	6527	6122
516	6533	6103
517	6539	6085
518	6546	6066
519	6552	6048
520	6559	6030
521	6565	6012
522	6571	5993
523	6577	5975
524	6584	5957
525	6590	5939
526	6596	5921
527	6603	5903
528	6609	5885
529	6616	5867
530	6622	5849
531	6629	5831
532	6635	5813
533	6641	5795
534	6648	5778
535	6654	5760
536	6661	5743
537	6667	5725
538	6675	5709
539	6681	5691
540	6688	5674
541	6694	5657
542	6701	5639
543	6707	5622
544	6713	5605
545	6720	5587
546	6726	5570
547	6733	5553
548	6739	5536
549	6745	5519
550	6752	5502
551	6758	5485
552	6764	5468
553	6771	5451
554	6777	5434
555	6784	5417
556	6790	5400
557	6796	5383
558	6803	5367
559	6810	5350
560	6816	5334
561	6822	5317
562	6829	5300
563	6835	5284
564	6842	5267
565	6848	5251
566	6855	5234
567	6861	5218
568	6867	5201
569	6873	5185
570	6880	5169
571	6886	5152
572	6892	5136
573	6899	5120
574	6905	5104
575	6912	5088
576	6918	5072
577	6925	5056
578	6931	5040
579	6938	5024
580	6945	5008
581	6952	4993
582	6959	4977
583	6966	4962
584	6973	4946
585	6980	4931
586	6986	4915
587	6993	4900
588	6999	4884
589	7006	4868
590	7012	4853
591	7019	4837
592	7025	4821
593	7032	4806
594	7038	4790
595	7044	4775
596	7051	4759
597	7057	4744
598	7063	4728
599	7070	4713
600	7077	4698
601	7084	4683
602	7090	4668
603	7097	4653
604	7103	4637
605	7115	4625
606	7128	4615
607	7141	4604
608	7151	4591
609	7158	4576
610	7164	4561
611	7170	4546
612	7177	4531
613	7183	4516
614	7190	4501
615	7197	4486
616	7204	4471
617	7210	4457
618	7217	4442
619	7225	4428
620	7231	4413
621	7238	4398
622	7244	4383
623	7251	4369
624	7257	4354
625	7266	4341
626	7272	4326
627	7278	4311
628	7285	4297
629	7292	4282
630	7299	4268
631	7305	4254
632	7314	4240
633	7321	4226
634	7327	4211
635	7329	4195
636	7336	4180
637	7342	4166
638	7349	4151
639	7355	4137
640	7365	4124
641	7371	4110
642	7378	4096
643	7385	4082
644	7391	4068
645	7398	4054
646	7404	4040
647	7411	4026
648	7418	4012
649	7424	3997
650	7431	3983
651	7437	3969
652	7443	3955
653	7450	3941
654	7456	3927
655	7463	3913
656	7469	3899
657	7476	3885
658	7483	3872
659	7490	3858
660	7496	3844
661	7503	3830
662	7515	3819
663	7531	3810
664	7540	3798
665	7553	3787
666	7561	3775
667	7569	3762
668	7581	3751
669	7591	3739
670	7603	3728
671	7613	3716
672	7625	3704
673	7633	3692
674	7642	3679
675	7652	3667
676	7666	3657
677	7685	3650
678	7704	3642
679	7721	3633
680	7732	3622
681	7742	3610
682	7752	3598
683	7762	3586
684	7775	3575
685	7784	3563
686	7794	3551
687	7810	3542
688	7822	3530
689	7831	3518
690	7842	3506
691	7851	3494
692	7860	3482
693	7870	3470
694	7885	3460
695	7899	3450
696	7913	3440
697	7929	3430
698	7946	3422
699	7957	3410
700	7968	3398
701	7977	3386
702	7988	3374
703	7999	3363
704	8008	3351
705	8020	3340
706	8029	3327
707	8040	3316
708	8052	3304
709	8061	3292
710	8075	3282
711	8088	3271
712	8098	3259
713	8109	3248
714	8121	3237
715	8134	3226
716	8155	3219
717	8172	3209
718	8196	3203
719	8205	3191
720	8216	3179
721	8228	3168
722	8240	3156
723	8248	3144
724	8259	3132
725	8269	3121
726	8278	3108
727	8288	3096
728	8308	3088
729	8339	3084
730	8359	3076
731	8381	3068
732	8411	3063
733	8437	3057
734	8455	3048
735	8473	3039
736	8501	3033
737	8527	3027
738	8546	3018
739	8573	3012
740	8607	3008
741	8635	3002
742	8662	2996
743	8686	2988
744	8707	2980
745	8728	2971
746	8749	2963
747	8768	2954
748	8788	2945
749	8804	2934
750	8817	2923
751	8830	2912
752	8842	2900
753	8855	2889
754	8870	2878
755	8884	2867
756	8899	2856
757	8912	2845
758	8925	2834
759	8938	2822
760	8950	2811
761	8963	2799
762	8976	2788
763	8996	2779
764	9026	2772
765	9060	2767
766	9087	2760
767	9106	2750
768	9118	2739
769	9148	2732
770	9179	2726
771	9217	2722
772	9247	2715
773	9270	2706
774	9300	2700
775	9319	2690
776	9348	2683
777	9375	2675
778	9406	2668
779	9430	2659
780	9449	2649
781	9469	2639
782	9491	2630
783	9509	2619
784	9527	2609
785	9547	2599
786	9573	2591
787	9592	2580
788	9616	2571
789	9641	2562
790	9660	2552
791	9687	2544
792	9716	2536
793	9739	2526
794	9754	2515
795	9775	2505
796	9793	2494
797	9808	2482
798	9824	2471
799	9837	2459
800	9854	2448
801	9870	2436
802	9885	2425
803	9898	2413
804	9914	2401
805	9936	2391
806	9955	2380
807	9975	2370
808	9989	2358
809	10002	2346
810	10016	2334
811	10032	2322
812	10052	2312
813	10069	2300
814	10093	2291
815	10115	2281
816	10137	2270
817	10159	2260
818	10184	2250
819	10207	2240
820	10226	2229
821	10237	2216
822	10248	2204
823	10264	2192
824	10277	2180
825	10294	2168
826	10311	2156
827	10327	2145
828	10342	2133
829	10360	2122
830	10373	2109
831	10387	2097
832	10401	2085
833	10414	2072
834	10426	2060
835	10438	2047
836	10450	2035
837	10462	2022
838	10475	2010
839	10487	1997
840	10501	1985
841	10513	1972
842	10526	1960
843	10545	1949
844	10567	1938
845	10588	1927
846	10607	1916
847	10627	1904
848	10649	1894
849	10670	1883
850	10689	1871
851	10711	1860
852	10732	1849
853	10753	1838
854	10774	1827
855	10795	1816
856	10814	1804
857	10845	1795
858	10876	1785
859	10900	1774
860	10933	1765
861	10954	1753
862	10976	1742
863	10994	1730
864	11016	1719
865	11036	1707
866	11054	1695
867	11072	1683
868	11097	1672
869	11115	1660
870	11136	1649
871	11158	1637
872	11179	1626
873	11197	1614
874	11217	1602
875	11236	1590
876	11256	1578
877	11278	1567
878	11297	1555
879	11316	1543
880	11336	1531
881	11355	1519
882	11375	1507
883	11398	1495
884	11429	1485
885	11451	1473
886	11472	1461
887	11493	1449
888	11519	1438
889	11540	1426
890	11561	1414
891	11580	1402
892	11600	1389
893	11620	1377
894	11638	1365
895	11658	1353
896	11687	1342
897	11702	1329
898	11715	1316
899	11730	1303
900	11756	1291
901	11781	1279
902	11794	1266
903	11816	1254
904	11830	1241
905	11844	1228
906	11860	1216
907	11887	1204
908	11917	1193
909	11932	1180
910	11945	1166
911	11958	1153
912	11970	1140
913	11985	1127
914	11998	1114
915	12011	1101
916	12024	1088
917	12036	1075
918	12048	1061
919	12061	1048
920	12080	1036
921	12105	1024
922	12128	1011
923	12151	999
924	12171	986
925	12193	974
926	12215	961
927	12228	948
928	12242	935
929	12255	922
930	12268	909
931	12279	895
932	12292	882
933	12307	869
934	12319	856
935	12333	843
936	12347	830
937	12360	816
938	12371	803
939	12386	790
940	12399	777
941	12412	764
942	12425	751
943	12439	737
944	12457	725
945	12471	711
946	12485	698
947	12499	685
948	12513	672
949	12528	659
950	12542	646
951	12561	633
952	12586	620
953	12614	608
954	12633	595
955	12654	582
956	12675	569
957	12695	556
958	12727	544
959	12741	530
960	12770	518
961	12788	505
962	12801	491
963	12813	478
964	12830	465
965	12841	451
966	12850	438
967	12859	425
968	12868	411
969	12878	398
970	12889	384
971	12899	371
972	12910	358
973	12920	344
974	12930	331
975	12940	318
976	12951	304
977	12961	291
978	12970	278
979	12979	264
980	12990	251
981	12999	238
982	13011	225
983	13025	211
984	13040	198
985	13054	185
986	13069	172
987	13086	158
988	13096	145
989	13105	132
990	13115	119
991	13125	105
992	13135	92
993	13145	79
994	13156	66
995	13171	52
996	13184	39
997	13197	26
998	13210	13
999	13223	0
