iter	Passed	Remaining
710	4633	1883
711	4639	1876
712	4645	1870
713	4651	1863
714	4658	1856
715	4664	1850
716	4670	1843
717	4677	1837
718	4685	1831
719	4691	1824
720	4697	1817
721	4703	1811
722	4710	1804
723	4717	1798
724	4723	1791
725	4729	1784
726	4735	1778
727	4741	1771
728	4748	1765
729	4754	1758
730	4760	1751
731	4766	1745
732	4773	1738
733	4779	1732
734	4786	1725
735	4793	1719
736	4799	1712
737	4806	1706
738	4812	1699
739	4818	1693
740	4825	1686
741	4831	1679
742	4837	1673
743	4843	1666
744	4849	1660
745	4856	1653
746	4862	1646
747	4868	1640
748	4874	1633
749	4880	1626
750	4886	1620
751	4893	1613
752	4899	1607
753	4905	1600
754	4911	1593
755	4917	1587
756	4923	1580
757	4929	1573
758	4936	1567
759	4942	1560
760	4948	1554
761	4955	1547
762	4961	1541
763	4967	1534
764	4974	1528
765	4980	1521
766	4986	1514
767	4993	1508
768	4999	1501
769	5006	1495
770	5012	1488
771	5018	1482
772	5024	1475
773	5031	1469
774	5037	1462
775	5043	1455
776	5049	1449
777	5056	1442
778	5062	1436
779	5069	1429
780	5075	1423
781	5081	1416
782	5087	1409
783	5094	1403
784	5100	1397
785	5107	1390
786	5113	1383
787	5119	1377
788	5125	1370
789	5132	1364
790	5138	1357
791	5144	1351
792	5150	1344
793	5156	1337
794	5162	1331
795	5168	1324
796	5175	1318
797	5181	1311
798	5187	1305
799	5193	1298
800	5199	1291
801	5206	1285
802	5212	1278
803	5218	1272
804	5224	1265
805	5230	1258
806	5236	1252
807	5243	1245
808	5249	1239
809	5256	1232
810	5264	1226
811	5279	1222
812	5294	1217
813	5302	1211
814	5309	1205
815	5316	1198
816	5323	1192
817	5329	1185
818	5335	1179
819	5342	1172
820	5348	1166
821	5354	1159
822	5361	1152
823	5367	1146
824	5373	1139
825	5380	1133
826	5386	1126
827	5392	1120
828	5399	1113
829	5405	1107
830	5411	1100
831	5417	1093
832	5424	1087
833	5430	1080
834	5436	1074
835	5443	1067
836	5449	1061
837	5455	1054
838	5461	1048
839	5470	1042
840	5477	1035
841	5483	1028
842	5489	1022
843	5495	1015
844	5502	1009
845	5508	1002
846	5514	996
847	5523	990
848	5530	983
849	5536	977
850	5543	970
851	5549	964
852	5556	957
853	5562	950
854	5568	944
855	5574	937
856	5580	931
857	5587	924
858	5593	918
859	5599	911
860	5605	904
861	5611	898
862	5618	891
863	5624	885
864	5630	878
865	5636	872
866	5642	865
867	5648	859
868	5655	852
869	5661	846
870	5668	839
871	5674	832
872	5680	826
873	5687	819
874	5693	813
875	5699	806
876	5705	800
877	5711	793
878	5718	787
879	5724	780
880	5730	774
881	5736	767
882	5742	760
883	5749	754
884	5756	747
885	5762	741
886	5769	734
887	5775	728
888	5782	721
889	5788	715
890	5795	708
891	5801	702
892	5807	695
893	5813	689
894	5820	682
895	5826	676
896	5832	669
897	5839	663
898	5845	656
899	5851	650
900	5857	643
901	5864	637
902	5870	630
903	5877	624
904	5883	617
905	5891	611
906	5903	605
907	5917	599
908	5935	594
909	5950	588
910	5963	582
911	5976	576
912	5993	571
913	6004	564
914	6018	559
915	6034	553
916	6046	547
917	6059	541
918	6074	535
919	6090	529
920	6103	523
921	6113	517
922	6127	511
923	6142	505
924	6157	499
925	6169	493
926	6184	487
927	6199	480
928	6214	474
929	6227	468
930	6241	462
931	6253	456
932	6266	449
933	6278	443
934	6296	437
935	6318	432
936	6335	425
937	6351	419
938	6369	413
939	6385	407
940	6404	401
941	6416	395
942	6428	388
943	6440	382
944	6452	375
945	6468	369
946	6480	362
947	6497	356
948	6511	349
949	6532	343
950	6551	337
951	6569	331
952	6582	324
953	6600	318
954	6616	311
955	6628	305
956	6643	298
957	6659	291
958	6673	285
959	6684	278
960	6701	271
961	6715	265
962	6729	258
963	6743	251
964	6757	245
965	6771	238
966	6784	231
967	6801	224
968	6816	218
969	6831	211
970	6845	204
971	6857	197
972	6873	190
973	6891	183
974	6904	177
975	6916	170
976	6931	163
977	6943	156
978	6960	149
979	6973	142
980	6984	135
981	7005	128
982	7024	121
983	7036	114
984	7050	107
985	7066	100
986	7079	93
987	7093	86
988	7111	79
989	7126	71
990	7143	64
991	7158	57
992	7170	50
993	7184	43
994	7197	36
995	7209	28
996	7225	21
997	7239	14
998	7251	7
999	7271	0
