iter	R2	RMSE
224	0.8164326238	1.105916597
225	0.8181224235	1.100814661
226	0.819888466	1.095457134
227	0.8209537976	1.092212601
228	0.8222502955	1.088250986
229	0.823675392	1.083879716
230	0.8252692675	1.078969763
231	0.8266882834	1.07457959
232	0.8281230551	1.070122359
233	0.8293323963	1.066350976
234	0.8308810698	1.061501805
235	0.832686401	1.05582088
236	0.8339873888	1.051707972
237	0.8354134435	1.047181124
238	0.836106183	1.044975024
239	0.8371031898	1.041791754
240	0.8387474889	1.036520435
241	0.8404660141	1.030982358
242	0.842409946	1.024681812
243	0.8433470134	1.021630771
244	0.845026074	1.016140926
245	0.8470735204	1.009406207
246	0.8472673935	1.008766165
247	0.8485638125	1.004475757
248	0.8503140027	0.9986543847
249	0.8512028405	0.9956849575
250	0.8519673521	0.9931237762
251	0.8529652993	0.9897705933
252	0.8536523875	0.987455303
253	0.8546590885	0.9840531714
254	0.8551858561	0.982268272
255	0.8563731222	0.9782333969
256	0.8573952938	0.9747462088
257	0.8585409536	0.9708228479
258	0.8590166231	0.9691892312
259	0.8603484798	0.9646004484
260	0.8610427261	0.9621998132
261	0.8624324438	0.9573762218
262	0.8636613427	0.9530904808
263	0.8637946382	0.9526244583
264	0.8651190301	0.9479817262
265	0.8658621977	0.9453665225
266	0.866434256	0.9433485135
267	0.8679724157	0.9379009251
268	0.868596162	0.9356828095
269	0.8695180905	0.9323946595
270	0.8712389942	0.9262256544
271	0.8722182637	0.9226968079
272	0.872737852	0.920818954
273	0.8738977798	0.9166129573
274	0.8745157504	0.9143642437
275	0.8758783478	0.909386284
276	0.8769164225	0.9055755348
277	0.8770666096	0.9050228725
278	0.8781415997	0.9010572013
279	0.8785303784	0.8996186803
280	0.8797661556	0.8950308241
281	0.8798379528	0.8947635521
282	0.8806764558	0.8916362113
283	0.881721273	0.8877239695
284	0.8826313681	0.8843020805
285	0.8829612616	0.8830584315
286	0.8838515259	0.8796934936
287	0.8847568419	0.8762584139
288	0.8849513411	0.8755186585
289	0.885209915	0.8745342331
290	0.886206644	0.8707291394
291	0.8869232869	0.8679829885
292	0.8874354722	0.8660149764
293	0.8888155798	0.8606896758
294	0.8895846893	0.857707633
295	0.8899255639	0.8563826505
296	0.8904551823	0.8543199421
297	0.8907236265	0.8532725266
298	0.8907879873	0.8530212126
299	0.8918143802	0.8490033313
300	0.8923687525	0.8468252764
301	0.8928545244	0.8449121281
302	0.8931531529	0.8437338661
303	0.8945449684	0.8382205015
304	0.8953711802	0.8349304285
305	0.8961125242	0.8319672344
306	0.8966684353	0.8297382832
307	0.8970660256	0.828140447
308	0.8980887762	0.82401598
309	0.8981395728	0.8238105932
310	0.8988737215	0.8208364591
311	0.8995094077	0.818252477
312	0.9004237199	0.8145215418
313	0.9010417049	0.811990088
314	0.9019202626	0.8083776039
315	0.9027875743	0.8047954559
316	0.903388143	0.8023056313
317	0.9045950424	0.7972785813
318	0.9053086487	0.7942912581
319	0.906392952	0.7897304803
320	0.9074277814	0.7853530988
321	0.9075234807	0.7849470527
322	0.9076952016	0.7842179249
323	0.9082574348	0.7818259212
324	0.9084690235	0.7809238261
325	0.90929845	0.7773775241
326	0.9100005657	0.7743628604
327	0.9102884481	0.7731233859
328	0.9115634193	0.7676099525
329	0.9118326694	0.7664405461
330	0.9122501664	0.7646237373
331	0.9129018937	0.761778975
332	0.9132255647	0.7603622088
333	0.9139541532	0.7571633467
334	0.9151412641	0.7519221956
335	0.9161570875	0.7474081062
336	0.9170007331	0.7436383077
337	0.9179552205	0.7393500416
338	0.918623424	0.7363331142
339	0.9196362113	0.7317366824
340	0.9202018372	0.7291570377
341	0.9208498821	0.7261902417
342	0.9213100763	0.7240760584
343	0.9219294527	0.7212207906
344	0.9222190746	0.7198817747
345	0.9226161973	0.718041688
346	0.9235555916	0.7136700764
347	0.9239673127	0.7117456079
348	0.9249283928	0.7072329437
349	0.9256315268	0.7039131174
350	0.9262532939	0.7009643635
351	0.9264556852	0.7000018352
352	0.9268413001	0.6981642633
353	0.927510534	0.6949636283
354	0.9281738584	0.6917766425
355	0.9289034145	0.6882544014
356	0.9291384382	0.6871158797
357	0.9297121513	0.6843286951
358	0.9300212271	0.6828224427
359	0.9302762633	0.6815770408
360	0.9307490845	0.6792621028
361	0.9314935605	0.6756010622
362	0.9317903669	0.6741359419
363	0.9320132946	0.6730334102
364	0.9326662132	0.6697938345
365	0.9330544911	0.6678598711
366	0.9335983104	0.6651417222
367	0.9338934148	0.6636620552
368	0.9344518333	0.6608530523
369	0.9348871829	0.6586548108
370	0.9352868829	0.6566300977
371	0.9356545146	0.6547623009
372	0.9362837631	0.6515529041
373	0.9365766031	0.6500539101
374	0.9366146079	0.649859117
375	0.9372728189	0.6464761555
376	0.9376036147	0.6447692856
377	0.9379870321	0.6427852225
378	0.9387139939	0.6390065145
379	0.9387568404	0.6387831033
380	0.9392919316	0.635986406
381	0.9393670793	0.6355926551
382	0.9394183372	0.6353239396
383	0.939982242	0.6323601728
384	0.9405329871	0.6294521009
385	0.9405820116	0.6291925882
386	0.9410902044	0.6264961167
387	0.9416972996	0.6232595775
388	0.94213909	0.620893703
389	0.9424139642	0.6194171376
390	0.9425050929	0.6189268363
391	0.9427580381	0.6175638707
392	0.9431087404	0.6156691613
393	0.9435286574	0.6133928117
394	0.943863065	0.6115739439
395	0.94404731	0.6105695068
396	0.9446305822	0.6073787648
397	0.9451147641	0.6047172998
398	0.9456544742	0.6017367318
399	0.9460509442	0.5995377722
400	0.9466671969	0.5961037181
401	0.9471574442	0.5933576321
402	0.9472111498	0.5930560312
403	0.9475246932	0.5912921576
404	0.9479879229	0.5886765341
405	0.9481744565	0.5876199856
406	0.9487234307	0.5844994489
407	0.948994977	0.5829497222
408	0.949165484	0.581974522
409	0.9496547415	0.5791671395
410	0.950049414	0.5768925351
411	0.9503630326	0.5750786514
412	0.9505204473	0.574166048
413	0.9511476093	0.5705156165
414	0.9512820323	0.5697301558
415	0.9516969516	0.56729884
416	0.9520685556	0.5651124612
417	0.9525800034	0.5620893863
418	0.9530672373	0.5591942352
419	0.9533433662	0.5575467984
420	0.9538606197	0.5544475952
421	0.9541468779	0.5527249656
422	0.9546105983	0.5499229629
423	0.9551316245	0.546757562
424	0.955416332	0.545020106
425	0.9556660331	0.5434917076
426	0.9559024154	0.542040861
427	0.9559508568	0.5417430622
428	0.9563633316	0.5392006642
429	0.9566628497	0.5373469658
430	0.957264368	0.5336047552
431	0.9578213738	0.5301159126
432	0.9579852158	0.5290852984
433	0.9581974711	0.5277471586
434	0.9585183056	0.5257180271
435	0.9585787836	0.5253346535
436	0.9589489358	0.5229821132
437	0.9592122803	0.5213019369
438	0.9597190121	0.5180535838
439	0.9601592431	0.515214902
440	0.9603574368	0.5139317978
441	0.9606979825	0.5117195954
442	0.9610547093	0.5093919771
443	0.9611607592	0.5086979546
444	0.9614481726	0.5068122578
445	0.9618437334	0.5042054816
446	0.9621125031	0.502426552
447	0.9624494361	0.5001875262
448	0.9625798939	0.4993178972
449	0.9627267351	0.4983372414
450	0.9631463271	0.4955243654
451	0.9635117826	0.4930613372
452	0.9637038487	0.4917619407
453	0.9639303618	0.4902250719
454	0.9640167932	0.4896373714
455	0.9641169596	0.4889553954
456	0.964451276	0.4866723062
457	0.9647174281	0.4848470343
458	0.9650220417	0.4827495228
459	0.9654359727	0.4798845803
460	0.9655446211	0.4791297531
461	0.9655948073	0.4787806861
462	0.9658928696	0.4767022664
463	0.9659253567	0.4764751824
464	0.9663147282	0.4737450153
465	0.9663800712	0.4732853049
466	0.9666266987	0.4715461578
467	0.9668463835	0.4699915829
468	0.967033783	0.4686613966
469	0.9673351351	0.4665144056
470	0.9677034308	0.4638769797
471	0.9679145599	0.4623582657
472	0.9679438612	0.462147098
473	0.9683002217	0.4595711289
474	0.9686944033	0.456704845
475	0.9688146654	0.4558267726
476	0.9690629367	0.4540086935
477	0.969261696	0.4525479235
478	0.9693464916	0.451923286
479	0.9695514535	0.45040988
480	0.9697823588	0.4486987973
481	0.9700635877	0.4466059465
482	0.970298777	0.4448481535
483	0.9704698608	0.4435651049
484	0.9707995104	0.441082363
485	0.9708909528	0.4403911884
486	0.9712472046	0.4376880232
487	0.9714466211	0.4361675784
488	0.9716505818	0.4346069842
489	0.9718351114	0.4331902211
490	0.9721771119	0.4305521185
491	0.9724713818	0.4282691902
492	0.9727069674	0.4264327218
493	0.9729594035	0.4244560807
494	0.9731249992	0.4231544071
495	0.9733030231	0.4217505605
496	0.9733591397	0.4213070707
497	0.9735297652	0.4199557411
498	0.9737120818	0.4185069967
499	0.973796929	0.4178310618
500	0.9739626206	0.4165079177
501	0.9741196099	0.4152503763
502	0.974290875	0.4138741229
503	0.9744012781	0.4129845138
504	0.9744348815	0.4127133629
505	0.9746072368	0.4113197913
506	0.9746271759	0.4111582699
507	0.9748575196	0.4092876927
508	0.9751479969	0.4069165236
509	0.9754010042	0.4048399055
510	0.9755785589	0.403376199
511	0.9758331439	0.4012681627
512	0.9759733733	0.4001022798
513	0.9760692552	0.3993031477
514	0.9761299198	0.398796708
515	0.9763397073	0.3970403838
516	0.9765667295	0.3951309775
517	0.976621043	0.3946727953
518	0.9767142559	0.3938852207
519	0.976937913	0.3919890443
520	0.9769786545	0.3916426468
521	0.9770579138	0.3909678797
522	0.9772035604	0.3897248845
523	0.9773766006	0.3882429309
524	0.9775860123	0.3864418832
525	0.9775976605	0.3863414564
526	0.9776297803	0.3860643951
527	0.9779009684	0.3837171826
528	0.9780533383	0.3823920548
529	0.9781543071	0.3815114159
530	0.9783387489	0.3798974637
531	0.9783967306	0.3793886782
532	0.9786142561	0.3774737945
533	0.9786266714	0.3773642087
534	0.9786954978	0.3767561244
535	0.9788049769	0.3757868447
536	0.9788159197	0.3756898249
537	0.9789211353	0.3747556886
538	0.9790702158	0.373428105
539	0.9791502542	0.3727134008
540	0.979209535	0.3721831671
541	0.9793255063	0.3711436774
542	0.979471153	0.3698340591
543	0.9794836851	0.3697211575
544	0.9796841541	0.3679104136
545	0.97989124	0.3660304961
546	0.9799653613	0.3653552761
547	0.9801029846	0.3640982518
548	0.9802211732	0.3630152662
549	0.9802577986	0.3626790041
550	0.9804198442	0.3611874876
551	0.9804366307	0.3610326279
552	0.9805689955	0.3598091901
553	0.9806823567	0.3587580844
554	0.9808335606	0.3573512834
555	0.9810608661	0.355225949
556	0.9811394568	0.3544881514
557	0.9812491542	0.3534557544
558	0.9813726747	0.3522896425
559	0.981530457	0.3507944397
560	0.9815393289	0.3507101769
561	0.981714307	0.3490441289
562	0.9818861739	0.3473999271
563	0.9819676446	0.3466177945
564	0.9821074723	0.3452712961
565	0.9821158837	0.345190129
566	0.982123894	0.3451128148
567	0.9822903813	0.3435019691
568	0.9823474992	0.3429475824
569	0.9823780724	0.3426504702
570	0.9823893548	0.3425407615
571	0.9825215916	0.3412522841
572	0.9825723228	0.3407566805
573	0.9827394309	0.3391190454
574	0.9828476919	0.3380538682
575	0.9829072795	0.337466153
576	0.982967385	0.3368722911
577	0.9829808599	0.3367390112
578	0.9831449912	0.3351113347
579	0.9833586295	0.3329807834
580	0.9834473499	0.3320919846
581	0.9836165101	0.330390715
582	0.9837462306	0.3290801396
583	0.98391282	0.3273893789
584	0.9840260677	0.3262349949
585	0.9840353817	0.3261398708
586	0.9841526393	0.3249399413
587	0.9841646757	0.3248165181
588	0.9842038525	0.3244144696
589	0.9844158046	0.3222306288
590	0.9845495394	0.3208450484
591	0.9846790817	0.3194971764
592	0.9848457104	0.3177550172
593	0.9848959128	0.317228259
594	0.984972983	0.316417879
595	0.9850753158	0.3153386479
596	0.9851618867	0.3144227533
597	0.9852683859	0.3132923514
598	0.9854394824	0.3114677124
599	0.9855004501	0.3108149406
600	0.9855088221	0.3107251948
601	0.9856555035	0.3091485971
602	0.9857140845	0.3085166905
603	0.9858150165	0.3074249017
604	0.985967173	0.3057716465
605	0.9860894086	0.3044369924
606	0.9861018395	0.304300935
607	0.9862617391	0.3025453657
608	0.9863043297	0.3020760347
609	0.9864496904	0.3004686972
610	0.9865518302	0.2993341155
611	0.9865634573	0.299204688
612	0.9866637496	0.2980859425
613	0.9867292502	0.2973530217
614	0.9867528579	0.2970884189
615	0.9868188032	0.2963480325
616	0.9868591422	0.2958942211
617	0.9869403155	0.2949789107
618	0.9870559067	0.293670581
619	0.9870603224	0.2936204866
620	0.9871667757	0.2924102006
621	0.9872084558	0.2919349648
622	0.9872987641	0.2909026092
623	0.9873759503	0.2900173461
624	0.9874832305	0.2887824204
625	0.9876124699	0.2872876701
626	0.9877395724	0.2858100098
627	0.987835012	0.2846954123
628	0.9878997732	0.2839366022
629	0.9879476588	0.2833742185
630	0.9879524626	0.2833177392
631	0.9880018725	0.2827361648
632	0.9880638149	0.2820053823
633	0.9881657252	0.280798931
634	0.9881725883	0.2807174973
635	0.9882832439	0.2794012338
636	0.9883806511	0.2782374096
637	0.9884954436	0.2768595858
638	0.9886052602	0.2755350369
639	0.9886923318	0.2744802836
640	0.9888113268	0.2730322327
641	0.9888255774	0.2728583012
642	0.9888821828	0.272166326
643	0.9889332632	0.2715403765
644	0.9889372529	0.2714914258
645	0.989056071	0.2700295297
646	0.9891152279	0.2692987238
647	0.9891666395	0.2686619872
648	0.9892854007	0.2671853201
649	0.989372284	0.2660998295
650	0.9894874412	0.2646542334
651	0.9895605127	0.263732839
652	0.9896531134	0.2625605476
653	0.9896698042	0.2623486913
654	0.9897575102	0.2612326134
655	0.9898384168	0.2601988146
656	0.9899226384	0.2591182767
657	0.9900010379	0.258108369
658	0.990107955	0.2567247073
659	0.9902313893	0.2551179558
660	0.9903375952	0.2537273244
661	0.9903849065	0.2531053828
662	0.9904508574	0.2522358521
663	0.9905463672	0.2509712594
664	0.9905933789	0.250346458
665	0.9906629398	0.2494190982
666	0.9907518908	0.2482281899
667	0.9908300903	0.2471764864
668	0.9908993595	0.2462411358
669	0.9909214434	0.2459421857
670	0.990995541	0.2449364607
671	0.9910184353	0.2446248805
672	0.9910551835	0.2441239244
673	0.9911238064	0.2431856862
674	0.9911824234	0.2423813753
675	0.99120105	0.2421252323
676	0.9912589907	0.2413267243
677	0.991354766	0.2400009734
678	0.9913930881	0.2394684502
679	0.9915024756	0.2379418504
680	0.9915362322	0.237468766
681	0.991615236	0.2363578592
682	0.9917277997	0.2347659702
683	0.9917352103	0.2346607901
684	0.9917573509	0.234346262
685	0.9918275695	0.2333459369
686	0.9918379662	0.2331974628
687	0.9918949314	0.2323822613
688	0.9919554209	0.2315134833
689	0.9920075977	0.2307614681
690	0.9920552248	0.2300728818
691	0.9921275026	0.2290239438
692	0.992190507	0.2281056523
693	0.9922513396	0.2272154928
694	0.9923414737	0.2258901173
695	0.9924175173	0.2247658567
696	0.9924873662	0.2237282031
697	0.9924923597	0.2236538377
698	0.9925406615	0.2229332178
699	0.9926258407	0.2216567108
700	0.9927021902	0.2205062456
701	0.9927684757	0.2195025403
702	0.9928021527	0.2189908356
703	0.992824699	0.2186475861
704	0.9928411341	0.2183970355
705	0.9929179166	0.2172226683
706	0.9929671744	0.216465929
707	0.9930186552	0.2156722008
708	0.9930685647	0.2148998995
709	0.993139006	0.2138051425
710	0.9931426591	0.2137482149
711	0.9931919356	0.212978838
712	0.9932371522	0.2122703975
713	0.9932423588	0.2121886691
714	0.9932644166	0.2118420815
715	0.9933197327	0.2109704101
716	0.9933846724	0.2099424713
717	0.99343045	0.2092148156
718	0.993487958	0.2082970997
719	0.9935394364	0.2074721604
720	0.993604905	0.2064182665
721	0.9936310605	0.2059957161
722	0.9936680783	0.205396194
723	0.9936909129	0.2050255043
724	0.9937451883	0.2041417085
725	0.9938234301	0.2028608798
726	0.9938591307	0.2022737632
727	0.9938811222	0.2019112489
728	0.9939159441	0.2013359016
729	0.9939768435	0.2003257143
730	0.9940208993	0.1995917378
731	0.9940500538	0.1991045321
732	0.9940786107	0.1986261546
733	0.994133981	0.1976953056
734	0.9941780068	0.1969520347
735	0.9942361268	0.1959664999
736	0.9942944323	0.194972813
737	0.9943300444	0.1943633846
738	0.9943474096	0.194065521
739	0.994372349	0.1936369369
740	0.9943926066	0.1932881096
741	0.9944373501	0.1925154056
742	0.9944750283	0.1918623038
743	0.9944947758	0.1915191172
744	0.994509577	0.1912614869
745	0.9945525119	0.1905121913
746	0.9945896712	0.1898613015
747	0.9946335424	0.189089963
748	0.9946711363	0.1884264792
749	0.9947263298	0.1874481282
750	0.9947750095	0.1865809842
751	0.9948008049	0.186119846
752	0.9948443279	0.1853391943
753	0.9948482997	0.1852677893
754	0.9948667103	0.1849364488
755	0.9948726303	0.1848297781
756	0.994896626	0.1843967762
757	0.9949001402	0.1843332779
758	0.9949027623	0.1842858827
759	0.9949442765	0.1835338948
760	0.994961396	0.183222895
761	0.9949878556	0.1827411756
762	0.9950274511	0.1820179245
763	0.9950796935	0.181059244
764	0.9951163856	0.1803828763
765	0.9951201245	0.1803138135
766	0.9951591129	0.1795920479
767	0.9951889707	0.1790373431
768	0.9952152865	0.1785470153
769	0.9952556056	0.1777931465
770	0.9952853749	0.1772344773
771	0.9953247185	0.1764934154
772	0.9953760099	0.1755226126
773	0.9954031706	0.1750063553
774	0.9954262856	0.1745657943
775	0.9954557792	0.1740020386
776	0.9954589461	0.173941398
777	0.9955088894	0.1729822341
778	0.9955321143	0.1725343814
779	0.9955653396	0.1718916611
780	0.9956073198	0.1710761312
781	0.99562219	0.1707863196
782	0.9956497255	0.1702483686
783	0.9956520519	0.1702028392
784	0.9956793576	0.1696675498
785	0.9956889141	0.1694798078
786	0.9957163628	0.1689394068
787	0.9957189503	0.1688883769
788	0.9957493499	0.1682876717
789	0.9957877889	0.1675250238
790	0.9958118409	0.1670460498
791	0.9958259688	0.1667640636
792	0.9958548109	0.1661869049
793	0.9958720409	0.1658411569
794	0.9958795272	0.1656907073
795	0.9958941763	0.1653959135
796	0.9959242766	0.1647885295
797	0.9959511816	0.16424372
798	0.9959592159	0.1640806809
799	0.9959914943	0.1634240167
800	0.9960103817	0.1630385473
801	0.9960368459	0.1624969103
802	0.9960477623	0.162272959
803	0.9960709754	0.1617957085
804	0.9960985004	0.1612279778
805	0.9961002409	0.1611920126
806	0.9961311492	0.1605519613
807	0.9961491723	0.1601775577
808	0.9961701447	0.1597407828
809	0.9961880159	0.1593676494
810	0.9962132984	0.1588382759
811	0.9962569623	0.1579198504
812	0.9962793355	0.157447177
813	0.9963033213	0.1569388552
814	0.9963387895	0.1561841568
815	0.9963482554	0.155982122
816	0.9963791284	0.1553213605
817	0.9963905135	0.1550769804
818	0.9964144407	0.1545621247
819	0.9964419893	0.153967214
820	0.9964654321	0.1534591507
821	0.9964669897	0.1534253345
822	0.9964775154	0.1531966167
823	0.9964790746	0.153162708
824	0.9965099467	0.1524897504
825	0.996524422	0.1521731901
826	0.9965491157	0.1516316371
827	0.9965580107	0.1514360882
828	0.9965875838	0.1507841269
829	0.9965898413	0.1507342408
830	0.9966179123	0.1501125684
831	0.9966239664	0.1499781537
832	0.9966444897	0.1495215931
833	0.9966619319	0.1491324748
834	0.9966700522	0.1489509718
835	0.996683084	0.1486592249
836	0.99671576	0.1479251671
837	0.9967349025	0.1474934389
838	0.9967543939	0.1470525399
839	0.996788337	0.1462815697
840	0.9967961518	0.1461034913
841	0.9968150299	0.1456724112
842	0.9968404552	0.1450898013
843	0.9968491628	0.1448897319
844	0.9968856997	0.1440472168
845	0.9969067166	0.1435603414
846	0.9969160508	0.1433435746
847	0.9969503302	0.1425446863
848	0.9969569934	0.1423888798
849	0.996973569	0.1420005457
850	0.9969841268	0.1417526436
851	0.9970076499	0.1411987413
852	0.9970330774	0.1405975436
853	0.9970461658	0.1402870815
854	0.9970566578	0.1400377112
855	0.9970798543	0.1394848014
856	0.9970957252	0.1391052364
857	0.9971175813	0.1385808314
858	0.9971484559	0.1378366389
859	0.9971645598	0.1374468759
860	0.9971760302	0.1371685818
861	0.9972025207	0.1365237058
862	0.9972314815	0.1358151888
863	0.9972488302	0.1353889814
864	0.9972533779	0.1352770364
865	0.9972748481	0.1347472716
866	0.9972943878	0.1342633244
867	0.9973111688	0.1338463074
868	0.9973257892	0.1334819205
869	0.9973530623	0.1327995135
870	0.9973802612	0.1321154543
871	0.9973969255	0.1316945865
872	0.9974037906	0.1315208122
873	0.9974167245	0.1311927965
874	0.9974349603	0.1307289195
875	0.9974540854	0.1302406467
876	0.9974779004	0.1296300658
877	0.9974907902	0.1292983901
878	0.9975134494	0.1287132565
879	0.9975287699	0.1283161193
880	0.9975411657	0.1279938948
881	0.9975636063	0.1274084883
882	0.9975886046	0.1267531737
883	0.9975966652	0.126541146
884	0.9976146824	0.1260659297
885	0.99761555	0.1260430024
886	0.9976318602	0.1256111798
887	0.9976336244	0.1255643825
888	0.9976566424	0.1249522006
889	0.9976693315	0.1246134392
890	0.9976807021	0.124309091
891	0.9976923077	0.1239976839
892	0.9977190844	0.1232761975
893	0.9977259167	0.123091427
894	0.9977469985	0.1225195425
895	0.9977618312	0.1221155707
896	0.9977800314	0.1216180506
897	0.997794278	0.1212271819
