iter	RMSE	R2
200	3.136314568	0.7977159331
201	3.125746761	0.799076828
202	3.11732261	0.8001583785
203	3.109859742	0.8011140746
204	3.103745651	0.8018953388
205	3.091661799	0.8034349027
206	3.081625266	0.8047090589
207	3.07610106	0.8054085991
208	3.071732975	0.805960849
209	3.057540123	0.8077498109
210	3.051000644	0.8085713024
211	3.040528923	0.8098831001
212	3.032270608	0.8109144425
213	3.024365677	0.8118990247
214	3.016877596	0.8128293168
215	3.009508574	0.8137425659
216	2.999593743	0.8149677951
217	2.994117527	0.8156427874
218	2.98281454	0.8170320809
219	2.978880449	0.8175144024
220	2.970359343	0.8185569116
221	2.964064346	0.8193251509
222	2.951937907	0.8208004636
223	2.943214526	0.8218580169
224	2.930811759	0.8233562415
225	2.919972502	0.8246604171
226	2.910579695	0.8257866483
227	2.902895191	0.826705349
228	2.893074028	0.8278759568
229	2.884779537	0.8288615069
230	2.874879298	0.8300341474
231	2.866145101	0.8310653282
232	2.856250318	0.8322297401
233	2.845836599	0.8334508707
234	2.840554709	0.8340685294
235	2.835552396	0.8346524367
236	2.825736168	0.8357952685
237	2.816397378	0.8368788372
238	2.807927289	0.8378585094
239	2.797531367	0.8390568952
240	2.789269544	0.8400061034
241	2.782412215	0.840791816
242	2.773135568	0.8418516562
243	2.768271891	0.8424059082
244	2.76160787	0.8431637429
245	2.755962209	0.8438043403
246	2.747879324	0.8447192004
247	2.743158898	0.8452522383
248	2.733463258	0.8463442109
249	2.728243362	0.8469305012
250	2.716310355	0.8482665878
251	2.705986166	0.8494178166
252	2.696633321	0.8504569482
253	2.694101122	0.8507376649
254	2.685879008	0.8516473407
255	2.67733375	0.8525898218
256	2.674004932	0.8529561538
257	2.665893918	0.8538468521
258	2.658586087	0.854647033
259	2.649959911	0.8555887411
260	2.641372093	0.8565232217
261	2.632331298	0.8575037153
262	2.626319401	0.8581538575
263	2.621012215	0.8587265549
264	2.613711699	0.8595124594
265	2.609112766	0.8600064117
266	2.601895111	0.860779876
267	2.594544983	0.8615653346
268	2.584197044	0.8626673828
269	2.578778803	0.8632426649
270	2.570920931	0.8640748297
271	2.563351082	0.8648740905
272	2.55989321	0.8652384049
273	2.554660697	0.8657887569
274	2.543521022	0.8669566694
275	2.534296922	0.8679198851
276	2.525425563	0.8688429649
277	2.518237409	0.8695885306
278	2.509880705	0.8704526285
279	2.504481911	0.8710093461
280	2.498823814	0.8715915161
281	2.494133004	0.8720731622
282	2.485049047	0.8730033177
283	2.474892115	0.8740393219
284	2.467089598	0.8748322947
285	2.460352747	0.8755149492
286	2.451021281	0.8764574361
287	2.444875087	0.8770762512
288	2.437165907	0.8778502354
289	2.430738771	0.8784936368
290	2.42167098	0.8793984969
291	2.41515617	0.8800465114
292	2.405272745	0.8810262622
293	2.397287268	0.8818149335
294	2.392026092	0.8823331111
295	2.384626206	0.883060005
296	2.381123042	0.883403337
297	2.37446375	0.8840545973
298	2.370620805	0.8844295967
299	2.364453031	0.8850301861
300	2.355310806	0.8859175353
301	2.342917218	0.8871149749
302	2.33293729	0.8880746204
303	2.324819435	0.8888521923
304	2.319223454	0.8893866273
305	2.311102998	0.8901598675
306	2.305862299	0.8906574538
307	2.299800238	0.8912316163
308	2.292020999	0.8919662054
309	2.289054213	0.8922457018
310	2.284792513	0.8926465564
311	2.276442638	0.8934297785
312	2.26839354	0.8941820729
313	2.260842575	0.8948853879
314	2.251492148	0.8957530592
315	2.245188551	0.8963359711
316	2.237240902	0.897068584
317	2.234231841	0.8973452808
318	2.227546777	0.8979586698
319	2.223297483	0.8983476089
320	2.216327377	0.8989839766
321	2.211453547	0.8994277681
322	2.205071727	0.9000073939
323	2.200506847	0.9004209693
324	2.196482071	0.9007849007
325	2.187876514	0.9015608038
326	2.182048141	0.9020845776
327	2.174176632	0.9027897425
328	2.166030754	0.9035168035
329	2.15863846	0.9041742412
330	2.150804432	0.9048685117
331	2.14228461	0.9056206936
332	2.13373572	0.906372441
333	2.126086982	0.9070424856
334	2.120434851	0.9075360775
335	2.114049127	0.9080921521
336	2.106405627	0.9087555499
337	2.098163711	0.909468193
338	2.094369443	0.909795328
339	2.086449283	0.910476282
340	2.079178567	0.9110991271
341	2.073873988	0.9115521715
342	2.068478418	0.9120117999
343	2.061674968	0.9125896535
344	2.056091973	0.9130624252
345	2.048616545	0.9136934418
346	2.039891104	0.9144270678
347	2.033377551	0.9149726791
348	2.025913974	0.9155957245
349	2.019245477	0.9161504602
350	2.012087337	0.9167438926
351	2.002892222	0.9175031045
352	1.996752415	0.9180081128
353	1.988200323	0.9187089513
354	1.983882517	0.91906165
355	1.977204206	0.9196056557
356	1.972313279	0.9200029
357	1.967539867	0.920389651
358	1.961497454	0.9208778749
359	1.95478978	0.9214180927
360	1.947216846	0.9220257723
361	1.943794648	0.922299608
362	1.938233473	0.9227435719
363	1.930762165	0.9233380247
364	1.924528867	0.9238322187
365	1.916576366	0.9244603962
366	1.910668042	0.9249254176
367	1.90398755	0.9254494839
368	1.897813179	0.9259322141
369	1.891971102	0.926387521
370	1.884273899	0.9269852655
371	1.876639361	0.9275757364
372	1.86916934	0.9281511629
373	1.864423086	0.9285155813
374	1.858757128	0.9289494016
375	1.852011373	0.9294641759
376	1.844735174	0.9300173307
377	1.838329878	0.9305024752
378	1.831896401	0.9309880554
379	1.826007699	0.9314310255
380	1.81941761	0.9319250653
381	1.814026472	0.9323278949
382	1.809012908	0.9327014391
383	1.803944567	0.9330780138
384	1.799901522	0.9333776521
385	1.794610991	0.9337687285
386	1.786727824	0.9343493173
387	1.779802506	0.9348572522
388	1.774768968	0.9352251973
389	1.766656272	0.9358160316
390	1.762810617	0.9360951587
391	1.75859595	0.9364003708
392	1.753491876	0.9367690129
393	1.748422332	0.9371341002
394	1.742813976	0.9375367591
395	1.73786984	0.9378906565
396	1.73310725	0.9382306083
397	1.725907382	0.9387427609
398	1.719961436	0.9391641101
399	1.713608926	0.9396126631
400	1.709437302	0.9399063201
401	1.703555462	0.9403191499
402	1.699769106	0.9405841508
403	1.692870046	0.9410654886
404	1.689036806	0.9413320825
405	1.685216846	0.9415971515
406	1.679522314	0.9419911838
407	1.673288163	0.9424210258
408	1.668518195	0.9427488335
409	1.663736676	0.9430764959
410	1.659629936	0.9433571671
411	1.65507849	0.9436674209
412	1.650034636	0.944010245
413	1.643746176	0.9444361978
414	1.638746849	0.9447736698
415	1.633183339	0.9451480177
416	1.628201665	0.9454821356
417	1.622502246	0.9458631404
418	1.61796051	0.9461657979
419	1.613989636	0.9464297184
420	1.60766635	0.9468486513
421	1.603436059	0.9471280001
422	1.599334133	0.9473981695
423	1.595588477	0.9476442689
424	1.591012771	0.9479441218
425	1.586317488	0.9482509156
426	1.581627499	0.9485564583
427	1.577302416	0.9488374263
428	1.571952724	0.9491838911
429	1.566631897	0.9495273189
430	1.560710137	0.9499081642
431	1.556072213	0.9502054352
432	1.549134477	0.9506484628
433	1.542348716	0.9510798705
434	1.536330905	0.9514608709
435	1.532717285	0.9516889411
436	1.527057723	0.9520450598
437	1.521933204	0.9523663753
438	1.520213116	0.9524739855
439	1.514997522	0.9527995335
440	1.510749591	0.953063855
441	1.505862966	0.9533670004
442	1.499637067	0.9537518059
443	1.496204955	0.9539632536
444	1.490916895	0.9542880952
445	1.487011655	0.9545272529
446	1.482027557	0.9548315691
447	1.477168324	0.9551272776
448	1.474866161	0.9552670367
449	1.472026504	0.9554391255
450	1.468807264	0.9556338167
451	1.464101203	0.9559176599
452	1.461308907	0.956085645
453	1.456493515	0.9563745865
454	1.452030115	0.9566415555
455	1.447749941	0.9568967956
456	1.444847675	0.9570694381
457	1.440519119	0.9573262804
458	1.436470205	0.9575658321
459	1.432516225	0.9577991163
460	1.428035805	0.9580626833
461	1.425542888	0.9582089752
462	1.420411834	0.9585092763
463	1.416056711	0.9587633156
464	1.412389153	0.9589766433
465	1.409674363	0.9591341959
466	1.405950523	0.9593498155
467	1.403450119	0.959494275
468	1.39886166	0.959758702
469	1.394834086	0.9599900923
470	1.390389064	0.9602446911
471	1.384709843	0.960568799
472	1.380256526	0.9608220178
473	1.375754884	0.9610771554
474	1.371687987	0.9613069365
475	1.366890777	0.9615771061
476	1.363431928	0.9617713144
477	1.357525956	0.9621017872
478	1.352159184	0.9624008445
479	1.349253636	0.9625622586
480	1.343571474	0.9628769205
481	1.339762591	0.9630871022
482	1.336233998	0.9632812844
483	1.332242723	0.9635003114
484	1.326724998	0.9638020255
485	1.322634734	0.9640248765
486	1.318343446	0.9642579404
487	1.31467568	0.9644565398
488	1.311429947	0.9646318259
489	1.306566315	0.9648936757
490	1.303491263	0.9650587293
491	1.30074952	0.9652055645
492	1.298560748	0.9653225633
493	1.295492972	0.9654862167
494	1.290729329	0.9657395705
495	1.28618357	0.965980466
496	1.281228802	0.9662420681
497	1.278530151	0.966384127
498	1.272466995	0.9667022032
499	1.26793115	0.9669391672
500	1.263518787	0.9671688683
501	1.260225607	0.9673397845
502	1.25525091	0.9675971257
503	1.250527615	0.9678405199
504	1.247269366	0.9680078846
505	1.243187108	0.9682169595
506	1.237976763	0.9684828142
507	1.233779825	0.9686961485
508	1.231524646	0.9688104821
509	1.229465526	0.9689146933
510	1.224631736	0.9691586439
511	1.220450148	0.9693689041
512	1.21732182	0.9695257337
513	1.212563418	0.9697635104
514	1.209950455	0.9698936837
515	1.208963583	0.9699427749
516	1.205365172	0.9701214358
517	1.20223187	0.9702765704
518	1.199779704	0.9703976992
519	1.194731036	0.9706463077
520	1.191065784	0.9708261367
521	1.187356592	0.971007559
522	1.183346336	0.9712030703
523	1.179751295	0.9713777763
524	1.175986225	0.9715601753
525	1.171750158	0.9717646947
526	1.16820534	0.9719352731
527	1.164335731	0.9721208906
528	1.159936265	0.9723311761
529	1.15689224	0.9724762083
530	1.153063694	0.9726580779
531	1.149325225	0.9728350867
532	1.145885579	0.9729974391
533	1.14138013	0.9732093617
534	1.137733537	0.9733802749
535	1.134909963	0.9735122381
536	1.131437582	0.9736740746
537	1.127944348	0.9738363825
538	1.123026572	0.9740640291
539	1.119542044	0.9742247277
540	1.116449747	0.9743669193
541	1.114217231	0.9744693315
542	1.11096806	0.9746180144
543	1.107730102	0.9747657523
544	1.104097966	0.9749309622
545	1.099069288	0.9751587989
546	1.096611826	0.975269762
547	1.093288028	0.975419448
548	1.090666874	0.9755371703
549	1.087409916	0.9756830544
550	1.084427847	0.9758162431
551	1.082618774	0.9758968638
552	1.078804921	0.976066386
553	1.075469996	0.9762141299
554	1.071291165	0.9763986148
555	1.067878065	0.9765487618
556	1.064654021	0.9766901519
557	1.061292321	0.9768371236
558	1.0578374	0.9769876866
559	1.054351491	0.9771391024
560	1.050749387	0.9772950402
561	1.047162292	0.9774497981
562	1.044732019	0.9775543464
563	1.041164074	0.9777073964
564	1.038005585	0.9778424455
565	1.035546929	0.9779472875
566	1.032137865	0.9780922454
567	1.030065496	0.9781801317
568	1.027428823	0.9782916939
569	1.02399339	0.9784366242
570	1.021190087	0.9785545271
571	1.017907356	0.9786921833
572	1.01482958	0.9788208425
573	1.010496395	0.9790013206
574	1.007081165	0.9791430215
575	1.006287409	0.9791758864
576	1.004102896	0.9792662009
577	1.001827026	0.9793600837
578	1.001381449	0.9793784394
579	1.000287641	0.9794234646
580	0.9968398156	0.9795650679
581	0.992770336	0.9797315737
582	0.9898447829	0.979850854
