iter	Passed	Remaining
545	6447	5361
546	6454	5345
547	6463	5330
548	6469	5314
549	6475	5298
550	6482	5282
551	6489	5267
552	6497	5251
553	6504	5236
554	6511	5220
555	6517	5204
556	6524	5188
557	6532	5174
558	6539	5158
559	6545	5143
560	6552	5127
561	6558	5111
562	6564	5095
563	6571	5079
564	6577	5064
565	6583	5048
566	6590	5032
567	6596	5017
568	6603	5001
569	6612	4988
570	6623	4976
571	6633	4963
572	6644	4951
573	6656	4940
574	6669	4929
575	6678	4916
576	6685	4901
577	6692	4886
578	6699	4871
579	6711	4859
580	6721	4847
581	6730	4834
582	6741	4822
583	6750	4808
584	6761	4796
585	6773	4785
586	6783	4772
587	6792	4759
588	6801	4746
589	6811	4733
590	6823	4722
591	6832	4708
592	6845	4698
593	6859	4688
594	6885	4687
595	6902	4678
596	6914	4667
597	6927	4657
598	6940	4646
599	6953	4635
600	6966	4624
601	6979	4614
602	6992	4603
603	7005	4593
604	7018	4582
605	7033	4572
606	7048	4563
607	7059	4551
608	7070	4539
609	7079	4526
610	7091	4514
611	7100	4501
612	7109	4488
613	7118	4475
614	7129	4463
615	7138	4450
616	7148	4437
617	7157	4424
618	7167	4411
619	7177	4399
620	7190	4388
621	7204	4378
622	7217	4367
623	7232	4358
624	7243	4345
625	7252	4333
626	7262	4320
627	7272	4307
628	7282	4295
629	7291	4282
630	7300	4269
631	7310	4256
632	7319	4243
633	7329	4231
634	7338	4218
635	7349	4206
636	7361	4194
637	7373	4183
638	7382	4170
639	7393	4158
640	7408	4149
641	7423	4139
642	7432	4126
643	7439	4112
644	7445	4098
645	7452	4083
646	7458	4069
647	7465	4055
648	7472	4041
649	7479	4027
650	7486	4013
651	7493	3999
652	7499	3985
653	7506	3971
654	7513	3957
655	7522	3944
656	7528	3930
657	7535	3916
658	7541	3902
659	7548	3888
660	7554	3874
661	7562	3861
662	7569	3847
663	7580	3835
664	7591	3824
665	7597	3810
666	7604	3796
667	7610	3782
668	7616	3768
669	7623	3754
670	7629	3740
671	7635	3727
672	7642	3713
673	7648	3699
674	7657	3686
675	7669	3676
676	7679	3664
677	7692	3653
678	7706	3643
679	7714	3630
680	7721	3616
681	7727	3603
682	7734	3589
683	7742	3577
684	7749	3563
685	7756	3550
686	7762	3536
687	7769	3523
688	7775	3509
689	7782	3496
690	7788	3482
691	7795	3469
692	7802	3456
693	7808	3443
694	7817	3430
695	7823	3417
696	7830	3403
697	7836	3390
698	7843	3377
699	7849	3364
700	7856	3350
701	7862	3337
702	7869	3324
703	7875	3311
704	7881	3298
705	7888	3284
706	7894	3271
707	7901	3258
708	7907	3245
709	7914	3232
710	7920	3219
711	7927	3206
712	7933	3193
713	7939	3180
714	7946	3167
715	7952	3154
716	7958	3141
717	7965	3128
718	7972	3115
719	7978	3102
720	7987	3090
721	7994	3078
722	8001	3065
723	8008	3052
724	8014	3040
725	8022	3027
726	8029	3015
727	8036	3002
728	8043	2990
729	8050	2977
730	8056	2964
731	8069	2954
732	8084	2944
733	8096	2934
734	8106	2922
735	8116	2911
736	8125	2899
737	8137	2888
738	8150	2878
739	8165	2869
740	8183	2860
741	8204	2852
742	8225	2844
743	8241	2835
744	8253	2824
745	8270	2816
746	8292	2808
747	8307	2798
748	8315	2786
749	8321	2773
750	8327	2760
751	8333	2748
752	8340	2735
753	8346	2723
754	8352	2710
755	8359	2697
756	8365	2685
757	8372	2672
758	8378	2660
759	8384	2647
760	8391	2635
761	8398	2623
762	8404	2610
763	8410	2598
764	8417	2585
765	8423	2573
766	8430	2560
767	8436	2548
768	8443	2536
769	8449	2523
770	8455	2511
771	8462	2499
772	8468	2486
773	8475	2474
774	8481	2462
775	8488	2450
776	8494	2438
777	8504	2426
778	8511	2414
779	8518	2402
780	8524	2390
781	8531	2378
782	8537	2366
783	8548	2355
784	8558	2344
785	8569	2333
786	8586	2323
787	8596	2312
788	8607	2301
789	8616	2290
790	8629	2280
791	8639	2269
792	8653	2258
793	8664	2247
794	8674	2236
795	8683	2225
796	8697	2215
797	8714	2205
798	8730	2196
799	8751	2187
800	8761	2176
801	8770	2165
802	8781	2154
803	8790	2142
804	8801	2131
805	8814	2121
806	8821	2109
807	8827	2097
808	8833	2085
809	8839	2073
810	8846	2061
811	8852	2049
812	8859	2037
813	8865	2025
814	8872	2014
815	8879	2002
816	8885	1990
817	8892	1978
818	8898	1966
819	8905	1954
820	8911	1942
821	8917	1931
822	8924	1919
823	8930	1907
824	8937	1895
825	8943	1883
826	8949	1872
827	8956	1860
828	8962	1848
829	8969	1837
830	8975	1825
831	8982	1813
832	8988	1802
833	8995	1790
834	9002	1778
835	9009	1767
836	9016	1755
837	9024	1744
838	9030	1732
839	9037	1721
840	9043	1709
841	9050	1698
842	9083	1691
843	9096	1681
844	9110	1671
845	9125	1661
846	9143	1651
847	9160	1641
848	9175	1631
849	9185	1620
850	9195	1609
851	9205	1599
852	9214	1587
853	9228	1577
854	9241	1567
855	9254	1556
856	9267	1546
857	9282	1536
858	9295	1525
859	9308	1515
860	9321	1504
861	9334	1494
862	9347	1483
863	9364	1474
864	9371	1462
865	9377	1451
866	9384	1439
867	9390	1428
868	9396	1416
869	9403	1405
870	9409	1393
871	9415	1382
872	9422	1370
873	9428	1359
874	9435	1347
875	9442	1336
876	9448	1325
877	9455	1313
878	9462	1302
879	9468	1291
880	9475	1279
881	9481	1268
882	9488	1257
883	9496	1246
884	9508	1235
885	9519	1224
886	9528	1213
887	9534	1202
888	9541	1191
889	9547	1180
890	9554	1168
891	9560	1157
892	9567	1146
893	9573	1135
894	9579	1123
895	9585	1112
896	9595	1101
897	9601	1090
898	9608	1079
899	9614	1068
900	9621	1057
901	9627	1046
902	9634	1034
903	9643	1024
904	9652	1013
905	9658	1002
906	9665	991
907	9672	980
908	9678	968
909	9685	957
910	9692	946
911	9699	935
912	9706	924
913	9712	913
914	9719	902
915	9725	891
916	9732	880
917	9745	870
918	9756	859
919	9769	849
920	9782	839
921	9789	828
922	9795	817
923	9801	806
924	9808	795
925	9814	784
926	9820	773
927	9827	762
928	9833	751
929	9839	740
930	9846	729
931	9852	718
932	9858	707
933	9864	697
934	9871	686
935	9877	675
936	9883	664
937	9889	653
938	9896	642
939	9907	632
940	9917	621
941	9927	611
942	9938	600
943	9955	590
944	9964	579
945	9973	569
946	9986	558
947	9999	548
948	10012	538
949	10031	527
950	10049	517
951	10067	507
952	10076	496
953	10085	486
954	10096	475
955	10104	465
956	10114	454
957	10124	443
958	10135	433
959	10148	422
960	10161	412
961	10175	401
962	10187	391
963	10200	380
964	10213	370
965	10226	359
966	10240	349
967	10257	339
968	10271	328
969	10284	318
970	10297	307
971	10310	297
972	10323	286
973	10337	275
974	10350	265
975	10362	254
976	10376	244
977	10389	233
978	10402	223
979	10415	212
980	10428	201
981	10441	191
982	10449	180
983	10461	170
984	10471	159
985	10484	148
986	10501	138
987	10508	127
988	10515	116
989	10523	106
990	10531	95
991	10538	84
992	10544	74
993	10551	63
994	10560	53
995	10566	42
996	10573	31
997	10581	21
998	10587	10
999	10593	0
