iter	R2	RMSE
179	0.7637850039	1.306408985
180	0.7655729246	1.301455463
181	0.7680561899	1.29454401
182	0.7711015298	1.286017478
183	0.7728467752	1.281105452
184	0.7761910832	1.271639819
185	0.7765234141	1.270695348
186	0.7787496068	1.264350404
187	0.7814970547	1.256475642
188	0.783545792	1.250571257
189	0.7854745274	1.244987124
190	0.7883151248	1.236717028
191	0.7905071555	1.230297164
192	0.7912272401	1.228180909
193	0.7914977203	1.227385052
194	0.7927350962	1.223737618
195	0.7954261798	1.215767287
196	0.7957512675	1.214800917
197	0.7980178311	1.208041744
198	0.8002160978	1.201449917
199	0.8018551807	1.196511251
200	0.8039692236	1.190111237
201	0.8060833469	1.183676374
202	0.8085564633	1.176104145
203	0.810720836	1.169437
204	0.8122291729	1.164768148
205	0.8143363845	1.158214047
206	0.8160519862	1.15285046
207	0.8179104061	1.147012074
208	0.8204578578	1.138960407
209	0.8219779004	1.134128817
210	0.824049999	1.127509118
211	0.8262738796	1.12036101
212	0.8283395242	1.113680414
213	0.8300860161	1.108000579
214	0.8321017221	1.101408812
215	0.8335817796	1.096543495
216	0.8364678107	1.086993761
217	0.8382037708	1.08120893
218	0.8394160556	1.077150746
219	0.8401775411	1.074593799
220	0.8422377442	1.067645269
221	0.8424174906	1.067036884
222	0.8440339523	1.061550012
223	0.8457638653	1.055646452
224	0.8474447535	1.049878398
225	0.8487925532	1.045230361
226	0.8513870628	1.03622421
227	0.8524722669	1.03243391
228	0.8526853708	1.031687965
229	0.8546691875	1.024717792
230	0.8567496044	1.017356914
231	0.8584551141	1.011282559
232	0.8602407656	1.004883424
233	0.8611278	1.001689413
234	0.8628581245	0.995429411
235	0.8647494746	0.9885415005
236	0.8648777195	0.9880727207
237	0.8666479457	0.9815790514
238	0.8677036368	0.9776859605
239	0.8687004835	0.9739955876
240	0.8688670705	0.9733775103
241	0.86996573	0.9692913519
242	0.8710827063	0.9651193342
243	0.8723406051	0.9603992601
244	0.873616227	0.9555888733
245	0.8737612864	0.955040318
246	0.8754859152	0.9484941711
247	0.8766673345	0.9439836772
248	0.8774015239	0.9411697538
249	0.8782853595	0.937771082
250	0.8795085971	0.9330468615
251	0.8806182144	0.9287406641
252	0.881823359	0.9240410116
253	0.8828997136	0.9198232962
254	0.8832111461	0.9185993298
255	0.8842461239	0.914519978
256	0.8853108631	0.9103042453
257	0.886843968	0.9041995382
258	0.8878900698	0.9000102739
259	0.8892015726	0.894730463
260	0.8905960384	0.8890822712
261	0.8911992926	0.8866276798
262	0.8919013809	0.8837623566
263	0.8926709791	0.8806108047
264	0.8937067526	0.8763513575
265	0.8950004255	0.8710020868
266	0.8959215926	0.8671729952
267	0.8966220448	0.8642500132
268	0.8971482293	0.8620477297
269	0.8977820377	0.8593875059
270	0.8991750102	0.8535117797
271	0.8997694006	0.8509922203
272	0.9002246329	0.8490574814
273	0.9012288823	0.8447737496
274	0.9022852986	0.8402439238
275	0.9033439452	0.8356799033
276	0.904497618	0.8306776545
277	0.9053200824	0.8270930313
278	0.9057067327	0.8254024776
279	0.905816526	0.8249217963
280	0.9068310266	0.8204669304
281	0.9076686549	0.8167704316
282	0.9083367856	0.8138098973
283	0.9087743882	0.8118649983
284	0.909772281	0.8074124004
285	0.9112152323	0.8009301776
286	0.9120106999	0.7973341357
287	0.9128632671	0.7934618714
288	0.9129839108	0.7929123941
289	0.913763511	0.7893524465
290	0.9147067387	0.7850237324
291	0.915328977	0.7821550062
292	0.9160695145	0.7787271089
293	0.9167425271	0.7755986392
294	0.9177172693	0.7710450867
295	0.9187506417	0.7661880881
296	0.9194951685	0.7626695346
297	0.9195925873	0.7622079426
298	0.9202738619	0.7589720623
299	0.9214028054	0.7535792792
300	0.9221296829	0.7500865839
301	0.9229103839	0.7463170571
302	0.92357727	0.743081929
303	0.9242682665	0.739714914
304	0.9249482172	0.7363866943
305	0.9254570826	0.7338860271
306	0.9264363062	0.7290497915
307	0.9274542009	0.7239883208
308	0.928164264	0.7204364852
309	0.9286754584	0.7178685392
310	0.9297181169	0.7126021374
311	0.9303704454	0.709287383
312	0.9304344379	0.7089613754
313	0.9311250951	0.7054332598
314	0.9318329948	0.7017986575
315	0.9326992206	0.6973253813
316	0.9331772554	0.6948444304
317	0.9337014832	0.6921135189
318	0.9344024864	0.6884447862
319	0.9349337099	0.6856515286
320	0.9354288397	0.6830377725
321	0.9361378316	0.679277542
322	0.9368857092	0.6752883839
323	0.9372606454	0.6732795903
324	0.938144078	0.668522561
325	0.9382186238	0.6681196041
326	0.9390744631	0.663475833
327	0.9394052477	0.6616722686
328	0.9397324687	0.6598832838
329	0.9402818764	0.6568686008
330	0.9406715608	0.6547219297
331	0.9414758501	0.650268899
332	0.9419090925	0.6478575232
333	0.9427001132	0.6434314847
334	0.9429859254	0.641824758
335	0.9436202407	0.6382444317
336	0.9442215173	0.6348319475
337	0.9447929144	0.6315719546
338	0.9453982635	0.6280997974
339	0.9454721506	0.6276746811
340	0.9457454658	0.6260996276
341	0.9458066367	0.6257465708
342	0.9460829054	0.6241495573
343	0.9465437076	0.6214766887
344	0.9472738054	0.6172180809
345	0.9477625147	0.6143509824
346	0.9483176042	0.6110781353
347	0.9485703175	0.609582299
348	0.9486378385	0.6091820132
349	0.949111094	0.60636899
350	0.94973431	0.6026445733
351	0.9503326466	0.599047052
352	0.9509630585	0.5952331543
353	0.9515681911	0.5915490635
354	0.9517485961	0.5904462968
355	0.9523652942	0.5866609343
356	0.9527951336	0.5840080219
357	0.9530259514	0.5825784589
358	0.9533396158	0.5806301471
359	0.9535196303	0.5795090369
360	0.953703405	0.5783622671
361	0.9541062021	0.5758407901
362	0.954625574	0.5725731755
363	0.9549927645	0.5702517083
364	0.9552323587	0.5687318266
365	0.9557479303	0.5654474106
366	0.9563857877	0.5613573875
367	0.9567432511	0.5590522038
368	0.9568249807	0.5585238154
369	0.9571279291	0.5565608543
370	0.9575674804	0.5537003987
371	0.9576052279	0.5534540607
372	0.9580141785	0.5507782139
373	0.9584284884	0.5480539778
374	0.9589122567	0.5448557897
375	0.9592019691	0.5429314851
376	0.959734618	0.5393756516
377	0.9602900577	0.5356425315
378	0.9603532377	0.5352162482
379	0.9608532462	0.5318305772
380	0.9611177393	0.5300308886
381	0.9614075857	0.5280516452
382	0.9617551521	0.5256684294
383	0.9620691227	0.5235062486
384	0.9624248596	0.5210455992
385	0.9627654101	0.518679058
386	0.9630802798	0.5164813292
387	0.9632451381	0.5153269128
388	0.9637228933	0.5119667395
389	0.9639208005	0.5105683301
390	0.9642650739	0.5081265292
391	0.9646734337	0.5052148871
392	0.9649458975	0.5032628261
393	0.9652768123	0.5008817635
394	0.9654859621	0.499370993
395	0.9657779368	0.4972542693
396	0.9660647145	0.4951664135
397	0.966383838	0.4928326706
398	0.9667885013	0.4898573886
399	0.9668849543	0.4891455485
400	0.9671223454	0.4873891315
401	0.967359148	0.4856307397
402	0.9674799245	0.4847314505
403	0.9678193679	0.482195009
404	0.9680543257	0.4804314789
405	0.9680918407	0.4801493021
406	0.968354559	0.478168543
407	0.9686736251	0.4757518614
408	0.9687038814	0.475522056
409	0.9687562924	0.475123715
410	0.968864951	0.4742968093
411	0.9691734746	0.4719410063
412	0.9695172583	0.4693020368
413	0.9695387914	0.4691362495
414	0.969963547	0.4658539143
415	0.9702864786	0.4633428736
416	0.970647268	0.4605212664
417	0.9707902587	0.4593981914
418	0.9710643345	0.4572378392
419	0.9713847077	0.4546995444
420	0.9715697827	0.4532267299
421	0.9718752409	0.4507853892
422	0.9721736299	0.4483877142
423	0.9723931585	0.4466154951
424	0.9727085087	0.4440573471
425	0.972885377	0.4426161043
426	0.9730509021	0.4412630295
427	0.9732706383	0.4394603728
428	0.9735863357	0.4368574564
429	0.9737714486	0.4353239672
430	0.9741363231	0.4322853912
431	0.9744081154	0.4300080248
432	0.9744443814	0.429703237
433	0.9746924238	0.4276128059
434	0.9749225682	0.4256640326
435	0.9752258637	0.4230821347
436	0.9753273888	0.4222143442
437	0.9753653778	0.4218891721
438	0.9754943161	0.4207836332
439	0.9757473153	0.4186058912
440	0.9759872114	0.4165304207
441	0.9761608026	0.4150221162
442	0.9762969346	0.4138354428
443	0.9764930933	0.4121195031
444	0.9767145812	0.4101733618
445	0.9767399601	0.4099497765
446	0.9767665261	0.4097156014
447	0.9769014672	0.4085240447
448	0.9770136972	0.4075303787
449	0.9770406823	0.4072910954
450	0.9772687745	0.4052629035
451	0.9775009644	0.4031877953
452	0.9777448454	0.4009966404
453	0.9778391029	0.4001465664
454	0.9780243507	0.3984705998
455	0.9782661728	0.3962721314
456	0.9783796223	0.3952365176
457	0.978616291	0.3930673255
458	0.9788672621	0.3907538889
459	0.9790100917	0.3894311583
460	0.9792993466	0.3867385397
461	0.9794960597	0.3848966139
462	0.9796582405	0.3833713761
463	0.9797859525	0.382166018
464	0.9800260227	0.3798898606
465	0.9802601694	0.3776566502
466	0.9802899857	0.3773713241
467	0.9804740151	0.3756054636
468	0.9806987382	0.3734378012
469	0.9808743876	0.3717346983
470	0.9810898326	0.3696350222
471	0.9811105891	0.3694321035
472	0.9811408232	0.3691363317
473	0.9812464554	0.3681010945
474	0.9813639472	0.3669461977
475	0.9815150208	0.3654558428
476	0.9816159088	0.3644571784
477	0.9816410795	0.3642075939
478	0.9817925315	0.3627022169
479	0.9819210316	0.3614200555
480	0.9820687243	0.3599407523
481	0.982318323	0.3574268328
482	0.982498375	0.3556023425
483	0.9827656092	0.3528770335
484	0.9829190827	0.3513023226
485	0.9829378182	0.3511096034
486	0.9830729102	0.3497168635
487	0.9832317444	0.3480722244
488	0.9833907644	0.3464178399
489	0.983505406	0.3452202331
490	0.9836915534	0.343266739
491	0.9837141988	0.343028331
492	0.9837307674	0.342853794
493	0.9838979754	0.3410873945
494	0.9840549339	0.3394209061
495	0.9842162229	0.3376998714
496	0.9843869703	0.3358683025
497	0.9845538713	0.334068287
498	0.9847006657	0.3324770658
499	0.9848767144	0.3305586328
500	0.9851101983	0.3279970084
501	0.9851459218	0.3276033088
502	0.985320754	0.3256696596
503	0.985338263	0.3254753771
504	0.985451626	0.3242146649
505	0.9856504826	0.3219912526
506	0.9857479248	0.3208961294
507	0.9859301792	0.31883773
508	0.9860656211	0.3172993871
509	0.9861075267	0.3168219124
510	0.9861817509	0.3159744268
511	0.9862797953	0.3148514673
512	0.9864562935	0.3128197704
513	0.9865852097	0.3113274184
514	0.9866514573	0.3105577366
515	0.9866656037	0.3103931332
516	0.9868014522	0.3088079698
517	0.9868614388	0.3081054144
518	0.9869738952	0.306784003
519	0.987082299	0.3055048012
520	0.9871375278	0.3048510184
521	0.987206451	0.3040331535
522	0.9872656751	0.3033286195
523	0.9872824362	0.3031289311
524	0.9874594823	0.3010115497
525	0.9874825827	0.3007341799
526	0.9875023133	0.3004970706
527	0.987605389	0.2992553182
528	0.9877108268	0.2979797548
529	0.9878426881	0.2963768004
530	0.9878881135	0.2958225811
531	0.9879726307	0.2947886438
532	0.9880860716	0.2933951426
533	0.9881527243	0.2925732887
534	0.988265161	0.2911816444
535	0.9883486454	0.2901440284
536	0.98840393	0.289454856
537	0.988550775	0.2876162845
538	0.988673277	0.2860734586
539	0.9887988358	0.2844834515
540	0.9888734069	0.2835349036
541	0.9889358178	0.2827385882
542	0.9890099525	0.2817897627
543	0.9891142365	0.2804496319
544	0.989210245	0.2792101599
545	0.9892478358	0.2787233607
546	0.989255552	0.2786233307
547	0.9893525592	0.2773626909
548	0.9894826195	0.2756634707
549	0.989622153	0.2738287588
550	0.9896739192	0.2731449565
551	0.9897332297	0.272359387
552	0.9898158128	0.2712617835
553	0.9898920213	0.2702449487
554	0.9900083082	0.2686859404
555	0.9901139729	0.2672614518
556	0.9901953732	0.2661588803
557	0.9902872254	0.2649092248
558	0.9903576225	0.263947463
559	0.9904795119	0.2622738747
560	0.9905696748	0.261029
561	0.9906401399	0.2600519435
562	0.9907016542	0.2591959862
563	0.9907971251	0.2578619042
564	0.990887246	0.256596217
565	0.9909831789	0.2552420081
566	0.9909971679	0.2550439351
567	0.9910380939	0.2544635731
568	0.9911071919	0.2534806927
569	0.9911305887	0.253147023
570	0.9912521302	0.2514065462
571	0.9912927416	0.2508222986
572	0.9913705702	0.2496988121
573	0.9914439895	0.2486343229
574	0.9915443398	0.247171952
575	0.991644057	0.2457101862
576	0.9917188809	0.2446075976
577	0.9918065563	0.2433092733
578	0.9918634703	0.2424627536
579	0.9918725426	0.2423275421
580	0.9919338098	0.2414124454
581	0.9919458816	0.241231729
582	0.9920278591	0.2400009206
583	0.9920768404	0.2392624956
584	0.9921221519	0.2385773597
585	0.9921689049	0.2378683577
586	0.9922253015	0.2370102909
587	0.9922918135	0.235994311
588	0.9923525201	0.2350631753
589	0.9924465765	0.233613182
590	0.9924534777	0.2335064368
591	0.992501374	0.2327642469
592	0.9925569066	0.2319007539
593	0.9926135675	0.2310163896
594	0.9926837446	0.2299163491
595	0.9927452635	0.2289476801
596	0.992826678	0.2276594018
597	0.9928860697	0.2267149856
598	0.9929177138	0.2262101891
599	0.9929634855	0.2254780235
600	0.9929910769	0.2250355205
601	0.9930670782	0.2238121068
602	0.9931461401	0.22253229
603	0.9931937535	0.2217579824
604	0.9932259277	0.2212332197
605	0.9932863732	0.2202439686
606	0.9933256087	0.2195994548
607	0.9933800922	0.2187013158
608	0.9934472603	0.2175889732
609	0.9935048217	0.2166311795
610	0.9935784022	0.2154006344
611	0.9936479915	0.2142303321
612	0.9936991583	0.2133657517
613	0.9937718814	0.2121308645
614	0.9938414144	0.2109433872
615	0.9939094598	0.2097748087
616	0.993942657	0.2092023262
617	0.993986375	0.2084460146
618	0.9940325542	0.2076441343
619	0.994092718	0.2065947487
620	0.9941479587	0.2056265164
621	0.9941944316	0.2048084165
622	0.9942219261	0.2043228666
623	0.9942681841	0.2035033404
624	0.994295213	0.2030229546
625	0.9943230115	0.2025277016
626	0.9943768979	0.201564206
627	0.9944287723	0.2006323129
628	0.9944788582	0.1997284253
629	0.9944829492	0.1996544153
630	0.9945199881	0.1989830926
631	0.994552521	0.1983915671
632	0.9946383226	0.1968229632
633	0.9946443233	0.1967127912
634	0.9947148875	0.1954125922
635	0.9947191856	0.1953331151
636	0.9947624711	0.1945309201
637	0.9947955761	0.1939151582
638	0.9948406841	0.1930729743
639	0.9948468239	0.1929580565
640	0.9948878898	0.1921876738
641	0.9949256776	0.1914760486
642	0.9949508212	0.1910010703
643	0.9949885594	0.1902859484
644	0.9950443119	0.1892245192
645	0.9950842612	0.1884602769
646	0.9951162498	0.1878460836
647	0.9951607407	0.1869884883
648	0.9951990818	0.1862462679
649	0.9952224261	0.1857929089
650	0.995251246	0.1852316785
651	0.9952562978	0.1851331268
652	0.995295142	0.1843735798
653	0.9953335087	0.1836202852
654	0.9953640137	0.1830191338
655	0.9953947034	0.1824123469
656	0.9954456996	0.1813995735
657	0.9954962563	0.1803899176
658	0.9955328067	0.1796564442
659	0.9955600754	0.1791072733
660	0.9955920927	0.1784603138
661	0.9956391651	0.1775048607
662	0.9956740026	0.1767944201
663	0.9957219706	0.1758115125
664	0.9957445752	0.1753464126
665	0.995775922	0.1746993908
666	0.9958178764	0.1738296516
667	0.9958358954	0.173454768
668	0.9958852028	0.1724247649
669	0.9959180151	0.1717359129
670	0.9959514377	0.1710313956
671	0.9959772348	0.1704856251
672	0.9960040133	0.169917239
673	0.9960257941	0.1694535248
674	0.9960489339	0.1689594843
675	0.9960866678	0.1681507409
676	0.9961201663	0.1674295005
677	0.9961254715	0.1673149919
678	0.9961454624	0.1668827969
679	0.9961556877	0.1666612963
680	0.996178774	0.1661601162
681	0.9962172617	0.1653212091
682	0.9962420716	0.1647781698
683	0.9962871074	0.1637878253
684	0.9963302461	0.1628335508
685	0.9963692672	0.1619655207
686	0.9963860464	0.1615908292
687	0.9964240102	0.1607398516
688	0.9964483154	0.160192663
689	0.9964742085	0.1596076631
690	0.9964788564	0.1595024257
691	0.9964978849	0.1590708608
692	0.996532545	0.1582817501
693	0.9965694625	0.1574368928
694	0.9965998258	0.1567386168
695	0.9966180941	0.1563169902
696	0.9966482576	0.1556183266
697	0.9966662015	0.1552012085
698	0.9966930588	0.1545747884
699	0.9967244216	0.1538400551
700	0.9967334793	0.1536272073
701	0.9967619339	0.1529566201
702	0.9967975236	0.1521137222
703	0.9968332179	0.1512636295
704	0.9968575216	0.1506820702
705	0.996872898	0.1503129675
706	0.9968911825	0.1498728766
707	0.9969149391	0.1492991357
708	0.9969374396	0.1487536925
709	0.9969647175	0.1480897442
710	0.9969879507	0.1475218881
711	0.9969922107	0.1474175301
712	0.9969959808	0.1473251116
713	0.9970164912	0.1468213066
714	0.9970478891	0.1460467045
715	0.9970703963	0.1454889007
716	0.9970917937	0.1449566127
717	0.9971140026	0.1444020615
718	0.9971298797	0.1440043061
719	0.9971337872	0.1439062446
720	0.9971531843	0.1434184756
721	0.9971565725	0.1433331039
722	0.9971728015	0.1429234783
723	0.9971766137	0.1428270876
724	0.9971913893	0.142452869
725	0.9972158197	0.1418319593
726	0.9972495209	0.1409709405
727	0.9972632133	0.140619614
728	0.9972861784	0.1400283816
729	0.9973101467	0.1394086515
730	0.9973134439	0.1393231808
731	0.9973162381	0.1392507106
732	0.997337716	0.1386923861
733	0.9973635945	0.1380166646
734	0.9973815717	0.1375453057
735	0.9973970182	0.1371390049
736	0.9974213141	0.1364974835
737	0.9974341727	0.1361567381
738	0.997455563	0.135588007
739	0.9974834364	0.1348433025
740	0.9975064233	0.1342260442
741	0.9975327616	0.133515285
742	0.9975439742	0.1332115522
743	0.9975732035	0.1324165008
744	0.9975825172	0.1321621597
745	0.9975959886	0.1317934067
746	0.9976079967	0.1314638406
747	0.9976323278	0.1307935149
748	0.9976573891	0.1300994642
749	0.997688232	0.1292401773
750	0.9977029444	0.1288282713
751	0.9977210552	0.1283194028
752	0.9977435459	0.1276846476
753	0.9977463831	0.1276043484
754	0.9977692139	0.1269563393
755	0.9977852426	0.1264994112
756	0.9977967006	0.1261717656
757	0.9978115003	0.1257473012
758	0.9978184494	0.1255475013
759	0.9978338503	0.1251035581
760	0.9978407534	0.1249040586
761	0.9978613465	0.1243070155
762	0.9978816003	0.1237170005
763	0.9978923948	0.1234013902
764	0.9979073028	0.1229641806
765	0.997921501	0.1225463389
766	0.9979396137	0.1220112159
767	0.9979651809	0.1212518376
768	0.9979759499	0.1209305585
769	0.9979938732	0.1203939377
770	0.997996206	0.1203239175
771	0.9980154269	0.119745437
772	0.9980252373	0.1194490995
773	0.9980487157	0.1187368981
774	0.9980633389	0.1182911466
775	0.9980732977	0.1179866134
776	0.998085997	0.1175971319
777	0.9980963062	0.1172800057
778	0.9981128185	0.1167702651
779	0.9981346105	0.1160941119
780	0.9981367826	0.1160265006
781	0.9981496122	0.1156263474
782	0.9981668198	0.115087461
783	0.9981827169	0.1145873604
784	0.9982040883	0.1139115894
785	0.9982198035	0.1134121003
786	0.9982358075	0.112901161
787	0.9982491756	0.112472595
788	0.9982587379	0.1121650372
789	0.998276122	0.111603725
790	0.9982975827	0.1109068677
791	0.9982992144	0.1108537055
792	0.9983161348	0.1103009063
793	0.9983309918	0.1098132301
794	0.9983457021	0.1093282224
795	0.9983546594	0.1090318396
796	0.9983688884	0.1085593569
797	0.9983769123	0.1082920117
798	0.9983867501	0.107963325
799	0.9984020318	0.1074507597
800	0.9984180037	0.1069124194
801	0.9984246689	0.1066869627
802	0.9984421094	0.1060947512
803	0.9984457683	0.1059700906
804	0.9984587527	0.105526513
805	0.9984668019	0.105250595
806	0.9984773518	0.1048878579
807	0.9984859065	0.1045927945
808	0.9984973141	0.1041980369
809	0.9985090821	0.1037892284
810	0.9985099944	0.1037574695
811	0.9985137957	0.1036250337
812	0.9985247773	0.1032414807
813	0.9985258352	0.1032044552
814	0.998546936	0.102463173
815	0.9985596487	0.1020139671
816	0.998570535	0.1016277219
817	0.9985821631	0.1012135275
818	0.9986020382	0.100501622
819	0.9986102917	0.1002045054
820	0.9986225363	0.09976208314
821	0.998627164	0.09959436402
822	0.9986395849	0.09914279205
823	0.9986532945	0.09864197066
824	0.9986613722	0.09834569326
825	0.998672918	0.0979206532
826	0.9986821603	0.09757907851
827	0.9986955951	0.09708041763
828	0.9987049801	0.09673054659
829	0.9987168183	0.0962874083
830	0.9987223502	0.09607963363
831	0.9987233129	0.09604343044
832	0.9987311952	0.09574648499
833	0.9987359648	0.09556635357
834	0.9987371764	0.09552054001
835	0.9987476031	0.09512538456
836	0.9987529125	0.09492353195
837	0.9987625885	0.09455456495
838	0.9987706032	0.09424785386
839	0.9987714087	0.0942169731
840	0.9987806142	0.09386333688
841	0.9987882648	0.09356841912
842	0.9987894834	0.0935213577
843	0.9987997061	0.09312562887
844	0.9988106124	0.09270157657
845	0.9988148998	0.09253434658
846	0.9988294324	0.09196523433
847	0.998839644	0.0915632209
848	0.9988403313	0.09153609813
849	0.9988502963	0.09114196746
850	0.9988594583	0.09077808248
851	0.9988668142	0.09048487354
852	0.9988760538	0.09011522984
853	0.9988858937	0.08971989136
854	0.9988867725	0.08968450127
855	0.9988952978	0.08934043079
856	0.9989096702	0.08875735816
857	0.9989158798	0.08850425493
858	0.9989248617	0.08813686311
859	0.9989347824	0.08772928725
860	0.9989432959	0.08737800648
861	0.9989502068	0.08709180738
862	0.9989611193	0.08663796927
863	0.9989625657	0.08657763607
864	0.9989681232	0.08634542726
865	0.9989805417	0.0858242774
866	0.9989839335	0.08568138856
867	0.9989921313	0.08533504336
868	0.99899981	0.08500934756
869	0.9990006389	0.08497411436
870	0.9990107166	0.08454458275
871	0.9990217165	0.08407324164
872	0.9990326876	0.08360048703
873	0.9990332304	0.08357702653
874	0.9990448445	0.08307349234
875	0.9990496488	0.08286430299
876	0.9990553743	0.08261431679
877	0.9990630174	0.08227941227
878	0.9990694614	0.08199599341
879	0.9990705713	0.08194707852
880	0.9990795582	0.08154992973
881	0.9990858311	0.08127157067
882	0.9990872224	0.08120970312
883	0.9990943871	0.08089035155
884	0.999099706	0.08065245864
885	0.9991103714	0.08017330603
886	0.9991191174	0.07977823603
887	0.9991264427	0.07944583127
888	0.9991297249	0.07929644147
889	0.9991335566	0.07912168475
890	0.9991380674	0.07891545835
891	0.9991455318	0.07857300879
892	0.9991467916	0.07851506479
893	0.9991544417	0.07816227542
894	0.9991595266	0.07792690139
895	0.9991639884	0.07771978464
896	0.9991644696	0.07769741087
